order_id,product_sk,order_item_id,quantity,unit_price,line_total
1000005515,2,5000007382,3,16500.0,49500.0
1000005516,2,5000007383,1,15000.0,15000.0
1000005517,2,5000007384,1,16500.0,16500.0
1000005517,1,5000007385,1,10800.0,10800.0
1000005517,2,5000007386,3,13500.0,40500.0
1000005518,2,5000007387,2,13500.0,27000.0
1000005519,1,5000007388,2,12000.0,24000.0
1000005520,1,5000007389,3,12000.0,36000.0
1000005520,1,5000007390,3,12000.0,36000.0
1000005521,2,5000007391,3,13500.0,40500.0
1000005522,2,5000007392,3,15000.0,45000.0
1000005522,1,5000007393,2,10800.0,21600.0
1000005523,2,5000007394,1,13500.0,13500.0
1000005524,2,5000007395,1,16500.0,16500.0
1000005525,1,5000007396,1,12600.0,12600.0
1000005525,1,5000007397,1,12000.0,12000.0
1000005526,1,5000007398,1,10800.0,10800.0
1000005527,2,5000007399,3,15000.0,45000.0
1000005528,1,5000007400,1,12600.0,12600.0
1000005529,2,5000007401,2,15000.0,30000.0
1000005529,1,5000007402,3,12600.0,37800.0
1000005530,2,5000007403,2,15000.0,30000.0
1000005531,1,5000007404,3,12600.0,37800.0
1000005532,2,5000007405,3,15000.0,45000.0
1000005533,2,5000007406,2,15000.0,30000.0
1000005534,1,5000007407,3,12600.0,37800.0
1000005535,2,5000007408,1,13500.0,13500.0
1000005535,2,5000007409,3,15000.0,45000.0
1000005535,1,5000007410,1,12000.0,12000.0
1000005536,2,5000007411,1,15000.0,15000.0
1000005536,2,5000007412,3,15000.0,45000.0
1000005537,1,5000007413,2,13200.0,26400.0
1000005537,1,5000007414,1,12000.0,12000.0
1000005538,2,5000007415,3,15000.0,45000.0
1000005539,1,5000007416,1,13200.0,13200.0
1000005539,1,5000007417,3,10800.0,32400.0
1000005540,2,5000007418,1,15750.0,15750.0
1000005541,1,5000007419,1,12600.0,12600.0
1000005541,2,5000007420,3,16500.0,49500.0
1000005542,2,5000007421,1,16500.0,16500.0
1000005542,1,5000007422,3,10800.0,32400.0
1000005543,1,5000007423,2,12000.0,24000.0
1000005544,1,5000007424,1,10800.0,10800.0
1000005545,1,5000007425,1,10800.0,10800.0
1000005546,1,5000007426,2,10800.0,21600.0
1000005547,2,5000007427,2,15750.0,31500.0
1000005548,2,5000007428,2,15000.0,30000.0
1000005549,2,5000007429,1,13500.0,13500.0
1000005550,2,5000007430,3,15000.0,45000.0
1000005551,2,5000007431,3,15000.0,45000.0
1000005551,1,5000007432,2,12000.0,24000.0
1000005552,2,5000007433,2,15750.0,31500.0
1000005552,2,5000007434,1,15000.0,15000.0
1000005553,1,5000007435,2,12000.0,24000.0
1000005554,1,5000007436,2,12000.0,24000.0
1000005555,1,5000007437,2,12000.0,24000.0
1000005556,1,5000007438,1,10800.0,10800.0
1000005557,2,5000007439,2,15000.0,30000.0
1000005558,1,5000007440,1,12600.0,12600.0
1000005559,1,5000007441,1,12000.0,12000.0
1000005560,2,5000007442,2,16500.0,33000.0
1000005561,1,5000007443,1,12000.0,12000.0
1000005562,2,5000007444,1,13500.0,13500.0
1000005563,1,5000007445,2,12000.0,24000.0
1000005564,1,5000007446,2,12000.0,24000.0
1000005565,2,5000007447,2,15000.0,30000.0
1000005565,1,5000007448,1,12600.0,12600.0
1000005566,1,5000007449,1,12000.0,12000.0
1000005567,2,5000007450,1,15000.0,15000.0
1000005568,1,5000007451,1,12000.0,12000.0
1000005569,1,5000007452,1,12000.0,12000.0
1000005570,2,5000007453,3,15000.0,45000.0
1000005570,2,5000007454,3,15000.0,45000.0
1000005571,2,5000007455,3,15000.0,45000.0
1000005572,1,5000007456,3,12600.0,37800.0
1000005573,2,5000007457,3,15000.0,45000.0
1000005574,1,5000007458,3,10800.0,32400.0
1000005575,1,5000007459,2,12000.0,24000.0
1000005576,1,5000007460,2,12600.0,25200.0
1000005577,2,5000007461,3,15750.0,47250.0
1000005578,2,5000007462,3,13500.0,40500.0
1000005579,1,5000007463,3,12000.0,36000.0
1000005579,2,5000007464,1,15000.0,15000.0
1000005580,2,5000007465,2,15000.0,30000.0
1000005581,1,5000007466,1,12000.0,12000.0
1000005581,2,5000007467,3,13500.0,40500.0
1000005582,1,5000007468,1,12000.0,12000.0
1000005583,1,5000007469,3,12600.0,37800.0
1000005583,2,5000007470,1,15000.0,15000.0
1000005584,1,5000007471,2,13200.0,26400.0
1000005585,1,5000007472,1,12000.0,12000.0
1000005585,1,5000007473,1,12000.0,12000.0
1000005586,2,5000007474,1,15000.0,15000.0
1000005587,1,5000007475,2,12600.0,25200.0
1000005588,2,5000007476,1,15750.0,15750.0
1000005589,1,5000007477,1,13200.0,13200.0
1000005589,1,5000007478,2,12000.0,24000.0
1000005589,1,5000007479,1,12600.0,12600.0
1000005590,1,5000007480,2,12000.0,24000.0
1000005591,1,5000007481,3,12600.0,37800.0
1000005592,2,5000007482,1,15000.0,15000.0
1000005592,2,5000007483,1,15000.0,15000.0
1000005593,2,5000007484,2,15750.0,31500.0
1000005593,2,5000007485,1,16500.0,16500.0
1000005594,2,5000007486,3,15750.0,47250.0
1000005595,2,5000007487,1,15000.0,15000.0
1000005596,1,5000007488,1,12000.0,12000.0
1000005597,2,5000007489,1,15000.0,15000.0
1000005598,2,5000007490,3,15750.0,47250.0
1000005599,2,5000007491,1,16500.0,16500.0
1000005600,2,5000007492,2,15000.0,30000.0
1000005600,1,5000007493,3,12000.0,36000.0
1000005601,1,5000007494,1,10800.0,10800.0
1000005602,2,5000007495,1,15750.0,15750.0
1000005603,2,5000007496,1,15000.0,15000.0
1000005604,1,5000007497,1,12600.0,12600.0
1000005604,2,5000007498,2,15750.0,31500.0
1000005605,1,5000007499,3,12000.0,36000.0
1000005606,1,5000007500,1,12000.0,12000.0
1000005607,2,5000007501,3,15000.0,45000.0
1000005608,1,5000007502,1,12000.0,12000.0
1000005609,2,5000007503,3,15000.0,45000.0
1000005609,2,5000007504,1,13500.0,13500.0
1000005609,2,5000007505,1,15000.0,15000.0
1000005610,2,5000007506,1,15000.0,15000.0
1000005611,2,5000007507,3,15000.0,45000.0
1000005611,1,5000007508,3,12000.0,36000.0
1000005612,2,5000007509,2,15750.0,31500.0
1000005613,2,5000007510,1,15000.0,15000.0
1000005613,1,5000007511,1,12000.0,12000.0
1000005614,1,5000007512,1,12600.0,12600.0
1000005615,2,5000007513,3,15000.0,45000.0
1000005615,1,5000007514,2,12000.0,24000.0
1000005616,2,5000007515,1,15750.0,15750.0
1000005616,2,5000007516,2,16500.0,33000.0
1000005617,1,5000007517,1,12000.0,12000.0
1000005618,2,5000007518,3,15000.0,45000.0
1000005618,2,5000007519,3,13500.0,40500.0
1000005619,1,5000007520,1,12000.0,12000.0
1000005619,1,5000007521,3,13200.0,39600.0
1000005620,2,5000007522,2,15000.0,30000.0
1000005620,1,5000007523,1,13200.0,13200.0
1000005621,1,5000007524,3,12000.0,36000.0
1000005622,2,5000007525,1,15750.0,15750.0
1000005622,1,5000007526,2,12000.0,24000.0
1000005622,1,5000007527,3,12000.0,36000.0
1000005623,1,5000007528,2,10800.0,21600.0
1000005624,1,5000007529,2,10800.0,21600.0
1000005625,2,5000007530,1,15000.0,15000.0
1000005626,2,5000007531,3,15000.0,45000.0
1000005627,1,5000007532,1,12600.0,12600.0
1000005627,2,5000007533,3,15000.0,45000.0
1000005627,1,5000007534,1,12600.0,12600.0
1000005628,2,5000007535,3,16500.0,49500.0
1000005629,1,5000007536,2,12000.0,24000.0
1000005629,1,5000007537,3,12600.0,37800.0
1000005630,1,5000007538,1,13200.0,13200.0
1000005631,2,5000007539,3,13500.0,40500.0
1000005632,1,5000007540,2,12000.0,24000.0
1000005632,2,5000007541,3,15000.0,45000.0
1000005633,2,5000007542,1,15000.0,15000.0
1000005633,1,5000007543,1,12000.0,12000.0
1000005634,1,5000007544,3,12000.0,36000.0
1000005635,1,5000007545,1,12000.0,12000.0
1000005635,1,5000007546,3,12000.0,36000.0
1000005636,1,5000007547,3,12000.0,36000.0
1000005637,2,5000007548,2,15000.0,30000.0
1000005637,1,5000007549,3,12000.0,36000.0
1000005637,2,5000007550,2,16500.0,33000.0
1000005638,1,5000007551,3,10800.0,32400.0
1000005638,1,5000007552,1,13200.0,13200.0
1000005639,2,5000007553,2,15000.0,30000.0
1000005640,1,5000007554,1,10800.0,10800.0
1000005640,2,5000007555,1,15000.0,15000.0
1000005640,2,5000007556,3,15000.0,45000.0
1000005641,1,5000007557,1,12000.0,12000.0
1000005642,1,5000007558,1,13200.0,13200.0
1000005643,1,5000007559,3,12000.0,36000.0
1000005644,2,5000007560,2,16500.0,33000.0
1000005645,1,5000007561,2,12000.0,24000.0
1000005645,2,5000007562,2,13500.0,27000.0
1000005646,2,5000007563,1,15750.0,15750.0
1000005646,1,5000007564,1,12000.0,12000.0
1000005647,1,5000007565,2,10800.0,21600.0
1000005648,2,5000007566,3,15000.0,45000.0
1000005649,1,5000007567,1,12000.0,12000.0
1000005650,1,5000007568,3,13200.0,39600.0
1000005650,2,5000007569,2,15000.0,30000.0
1000005651,1,5000007570,1,12000.0,12000.0
1000005652,1,5000007571,1,12000.0,12000.0
1000005652,1,5000007572,3,12000.0,36000.0
1000005653,2,5000007573,2,13500.0,27000.0
1000005654,1,5000007574,3,10800.0,32400.0
1000005655,1,5000007575,1,12000.0,12000.0
1000005655,1,5000007576,1,12000.0,12000.0
1000005656,1,5000007577,1,12000.0,12000.0
1000005657,2,5000007578,2,15000.0,30000.0
1000005658,2,5000007579,3,15000.0,45000.0
1000005658,1,5000007580,3,10800.0,32400.0
1000005659,2,5000007581,2,13500.0,27000.0
1000005660,1,5000007582,2,12000.0,24000.0
1000005660,2,5000007583,3,15000.0,45000.0
1000005661,1,5000007584,1,10800.0,10800.0
1000005661,2,5000007585,2,16500.0,33000.0
1000005662,2,5000007586,2,15000.0,30000.0
1000005663,1,5000007587,1,13200.0,13200.0
1000005663,2,5000007588,2,13500.0,27000.0
1000005663,1,5000007589,3,12000.0,36000.0
1000005664,2,5000007590,1,13500.0,13500.0
1000005665,1,5000007591,1,12000.0,12000.0
1000005665,1,5000007592,2,12000.0,24000.0
1000005666,2,5000007593,1,15000.0,15000.0
1000005666,2,5000007594,1,15000.0,15000.0
1000005667,1,5000007595,1,12000.0,12000.0
1000005667,2,5000007596,1,15000.0,15000.0
1000005668,2,5000007597,1,15000.0,15000.0
1000005668,2,5000007598,1,15750.0,15750.0
1000005669,2,5000007599,3,15000.0,45000.0
1000005669,2,5000007600,2,15000.0,30000.0
1000005670,1,5000007601,3,12000.0,36000.0
1000005670,1,5000007602,1,12000.0,12000.0
1000005671,1,5000007603,2,13200.0,26400.0
1000005672,1,5000007604,2,12000.0,24000.0
1000005673,1,5000007605,2,12000.0,24000.0
1000005674,2,5000007606,3,15000.0,45000.0
1000005675,1,5000007607,1,12000.0,12000.0
1000005676,2,5000007608,3,15000.0,45000.0
1000005677,1,5000007609,3,12000.0,36000.0
1000005677,2,5000007610,2,15750.0,31500.0
1000005678,2,5000007611,3,15000.0,45000.0
1000005678,1,5000007612,1,12000.0,12000.0
1000005679,2,5000007613,3,15000.0,45000.0
1000005679,2,5000007614,1,15000.0,15000.0
1000005680,1,5000007615,2,12600.0,25200.0
1000005681,1,5000007616,3,12000.0,36000.0
1000005682,2,5000007617,3,15000.0,45000.0
1000005683,1,5000007618,1,10800.0,10800.0
1000005684,1,5000007619,2,13200.0,26400.0
1000005684,2,5000007620,1,13500.0,13500.0
1000005685,2,5000007621,3,15000.0,45000.0
1000005686,1,5000007622,3,10800.0,32400.0
1000005687,1,5000007623,2,12000.0,24000.0
1000005688,1,5000007624,1,12000.0,12000.0
1000005689,1,5000007625,1,10800.0,10800.0
1000005689,2,5000007626,2,15000.0,30000.0
1000005690,1,5000007627,2,12000.0,24000.0
1000005691,2,5000007628,1,15750.0,15750.0
1000005692,1,5000007629,1,12000.0,12000.0
1000005693,1,5000007630,2,12000.0,24000.0
1000005694,2,5000007631,3,15000.0,45000.0
1000005694,2,5000007632,1,16500.0,16500.0
1000005695,1,5000007633,1,12000.0,12000.0
1000005696,1,5000007634,2,12000.0,24000.0
1000005696,2,5000007635,2,15000.0,30000.0
1000005697,1,5000007636,1,12000.0,12000.0
1000005698,1,5000007637,1,12600.0,12600.0
1000005699,1,5000007638,2,13200.0,26400.0
1000005700,1,5000007639,1,12000.0,12000.0
1000005700,1,5000007640,3,13200.0,39600.0
1000005701,1,5000007641,3,12600.0,37800.0
1000005702,2,5000007642,1,15000.0,15000.0
1000005703,1,5000007643,1,10800.0,10800.0
1000005704,1,5000007644,1,10800.0,10800.0
1000005705,1,5000007645,3,12000.0,36000.0
1000005705,2,5000007646,2,15000.0,30000.0
1000005706,2,5000007647,2,15000.0,30000.0
1000005706,2,5000007648,1,15000.0,15000.0
1000005707,1,5000007649,3,12000.0,36000.0
1000005707,1,5000007650,2,12600.0,25200.0
1000005708,1,5000007651,3,12000.0,36000.0
1000005709,1,5000007652,2,10800.0,21600.0
1000005710,1,5000007653,2,10800.0,21600.0
1000005711,2,5000007654,3,15000.0,45000.0
1000005712,1,5000007655,2,12000.0,24000.0
1000005713,2,5000007656,2,15000.0,30000.0
1000005713,1,5000007657,1,12000.0,12000.0
1000005714,1,5000007658,3,10800.0,32400.0
1000005715,1,5000007659,3,13200.0,39600.0
1000005716,1,5000007660,2,13200.0,26400.0
1000005716,2,5000007661,2,15750.0,31500.0
1000005716,2,5000007662,1,15000.0,15000.0
1000005717,2,5000007663,3,15750.0,47250.0
1000005718,2,5000007664,2,15000.0,30000.0
1000005719,2,5000007665,2,13500.0,27000.0
1000005720,1,5000007666,2,12000.0,24000.0
1000005720,1,5000007667,2,12600.0,25200.0
1000005721,1,5000007668,2,12000.0,24000.0
1000005722,1,5000007669,1,12000.0,12000.0
1000005722,1,5000007670,2,10800.0,21600.0
1000005723,1,5000007671,2,13200.0,26400.0
1000005724,1,5000007672,3,12000.0,36000.0
1000005725,1,5000007673,2,12000.0,24000.0
1000005726,1,5000007674,3,12000.0,36000.0
1000005727,1,5000007675,1,12000.0,12000.0
1000005727,1,5000007676,2,12600.0,25200.0
1000005728,2,5000007677,3,15000.0,45000.0
1000005729,1,5000007678,2,12000.0,24000.0
1000005730,1,5000007679,3,10800.0,32400.0
1000005731,1,5000007680,3,12000.0,36000.0
1000005732,2,5000007681,1,15000.0,15000.0
1000005733,1,5000007682,3,12600.0,37800.0
1000005734,2,5000007683,2,13500.0,27000.0
1000005734,2,5000007684,1,15000.0,15000.0
1000005735,1,5000007685,3,12000.0,36000.0
1000005736,1,5000007686,2,13200.0,26400.0
1000005737,1,5000007687,1,13200.0,13200.0
1000005737,2,5000007688,3,16500.0,49500.0
1000005738,2,5000007689,1,15000.0,15000.0
1000005738,2,5000007690,1,15000.0,15000.0
1000005739,1,5000007691,1,12000.0,12000.0
1000005740,1,5000007692,3,12000.0,36000.0
1000005741,2,5000007693,1,16500.0,16500.0
1000005741,1,5000007694,2,12000.0,24000.0
1000005742,2,5000007695,1,15750.0,15750.0
1000005743,2,5000007696,2,16500.0,33000.0
1000005744,1,5000007697,1,12000.0,12000.0
1000005744,2,5000007698,1,15750.0,15750.0
1000005745,2,5000007699,3,15000.0,45000.0
1000005746,1,5000007700,2,12000.0,24000.0
1000005747,1,5000007701,2,12000.0,24000.0
1000005747,1,5000007702,3,13200.0,39600.0
1000005748,1,5000007703,3,12000.0,36000.0
1000005748,2,5000007704,2,15750.0,31500.0
1000005748,1,5000007705,2,12000.0,24000.0
1000005749,2,5000007706,2,13500.0,27000.0
1000005750,1,5000007707,2,12000.0,24000.0
1000005751,2,5000007708,1,15000.0,15000.0
1000005752,1,5000007709,2,12600.0,25200.0
1000005753,1,5000007710,1,12000.0,12000.0
1000005754,1,5000007711,3,13200.0,39600.0
1000005755,2,5000007712,3,15000.0,45000.0
1000005755,2,5000007713,2,15750.0,31500.0
1000005756,1,5000007714,3,12000.0,36000.0
1000005757,1,5000007715,2,12000.0,24000.0
1000005757,2,5000007716,1,15000.0,15000.0
1000005758,1,5000007717,1,12000.0,12000.0
1000005758,1,5000007718,2,12000.0,24000.0
1000005759,1,5000007719,1,12600.0,12600.0
1000005760,1,5000007720,1,12000.0,12000.0
1000005761,1,5000007721,1,12000.0,12000.0
1000005762,1,5000007722,3,12000.0,36000.0
1000005763,1,5000007723,2,10800.0,21600.0
1000005763,2,5000007724,1,15000.0,15000.0
1000005764,1,5000007725,3,12000.0,36000.0
1000005765,1,5000007726,2,12000.0,24000.0
1000005765,1,5000007727,2,10800.0,21600.0
1000005766,1,5000007728,3,12000.0,36000.0
1000005767,1,5000007729,1,10800.0,10800.0
1000005768,2,5000007730,3,16500.0,49500.0
1000005769,2,5000007731,1,15000.0,15000.0
1000005770,2,5000007732,2,15000.0,30000.0
1000005771,2,5000007733,3,15000.0,45000.0
1000005772,1,5000007734,2,12000.0,24000.0
1000005773,1,5000007735,3,12000.0,36000.0
1000005774,1,5000007736,1,12000.0,12000.0
1000005775,1,5000007737,2,13200.0,26400.0
1000005776,1,5000007738,2,12000.0,24000.0
1000005777,2,5000007739,2,15000.0,30000.0
1000005777,1,5000007740,1,13200.0,13200.0
1000005778,1,5000007741,1,12000.0,12000.0
1000005779,1,5000007742,1,12600.0,12600.0
1000005780,1,5000007743,2,12000.0,24000.0
1000005781,2,5000007744,1,15750.0,15750.0
1000005782,2,5000007745,1,16500.0,16500.0
1000005782,1,5000007746,1,12000.0,12000.0
1000005783,1,5000007747,2,12000.0,24000.0
1000005784,1,5000007748,1,12000.0,12000.0
1000005785,1,5000007749,2,12000.0,24000.0
1000005786,1,5000007750,1,12000.0,12000.0
1000005787,1,5000007751,1,12000.0,12000.0
1000005788,1,5000007752,2,12000.0,24000.0
1000005789,2,5000007753,2,15000.0,30000.0
1000005789,1,5000007754,3,12000.0,36000.0
1000005790,1,5000007755,1,12000.0,12000.0
1000005791,1,5000007756,1,12600.0,12600.0
1000005792,1,5000007757,1,12000.0,12000.0
1000005793,2,5000007758,3,15000.0,45000.0
1000005793,2,5000007759,2,15750.0,31500.0
1000005794,1,5000007760,3,10800.0,32400.0
1000005795,2,5000007761,3,15000.0,45000.0
1000005796,2,5000007762,2,15000.0,30000.0
1000005797,1,5000007763,2,12600.0,25200.0
1000005797,1,5000007764,1,12000.0,12000.0
1000005798,2,5000007765,3,13500.0,40500.0
1000005799,1,5000007766,3,12000.0,36000.0
1000005800,1,5000007767,3,12600.0,37800.0
1000005801,1,5000007768,2,12000.0,24000.0
1000005802,2,5000007769,2,15000.0,30000.0
1000005803,2,5000007770,2,15000.0,30000.0
1000005803,2,5000007771,3,15000.0,45000.0
1000005803,2,5000007772,1,15000.0,15000.0
1000005804,2,5000007773,1,15000.0,15000.0
1000005805,1,5000007774,3,12000.0,36000.0
1000005806,1,5000007775,1,10800.0,10800.0
1000005807,1,5000007776,2,12600.0,25200.0
1000005808,2,5000007777,2,15000.0,30000.0
1000005809,1,5000007778,2,12000.0,24000.0
1000005810,1,5000007779,2,10800.0,21600.0
1000005810,1,5000007780,1,12000.0,12000.0
1000005811,2,5000007781,3,16500.0,49500.0
1000005812,1,5000007782,2,12000.0,24000.0
1000005813,1,5000007783,3,12000.0,36000.0
1000005813,1,5000007784,2,13200.0,26400.0
1000005814,2,5000007785,1,15000.0,15000.0
1000005814,2,5000007786,3,15000.0,45000.0
1000005815,1,5000007787,2,12000.0,24000.0
1000005816,1,5000007788,3,12000.0,36000.0
1000005817,1,5000007789,2,12600.0,25200.0
1000005818,1,5000007790,2,10800.0,21600.0
1000005819,1,5000007791,3,12000.0,36000.0
1000005820,1,5000007792,1,12000.0,12000.0
1000005820,2,5000007793,1,15000.0,15000.0
1000005821,1,5000007794,2,12000.0,24000.0
1000005822,1,5000007795,1,12600.0,12600.0
1000005822,1,5000007796,1,12000.0,12000.0
1000005823,1,5000007797,2,12000.0,24000.0
1000005824,1,5000007798,3,12000.0,36000.0
1000005825,2,5000007799,2,15000.0,30000.0
1000005826,2,5000007800,1,15000.0,15000.0
1000005827,2,5000007801,3,15000.0,45000.0
1000005828,1,5000007802,3,12000.0,36000.0
1000005829,1,5000007803,1,10800.0,10800.0
1000005830,2,5000007804,1,15000.0,15000.0
1000005830,1,5000007805,3,12000.0,36000.0
1000005831,1,5000007806,2,12600.0,25200.0
1000005832,1,5000007807,3,10800.0,32400.0
1000005832,1,5000007808,1,10800.0,10800.0
1000005833,1,5000007809,2,13200.0,26400.0
1000005834,1,5000007810,1,13200.0,13200.0
1000005835,1,5000007811,1,12000.0,12000.0
1000005835,2,5000007812,2,15750.0,31500.0
1000005836,1,5000007813,1,10800.0,10800.0
1000005837,1,5000007814,3,12000.0,36000.0
1000005838,1,5000007815,3,12000.0,36000.0
1000005839,2,5000007816,1,15000.0,15000.0
1000005840,1,5000007817,3,12000.0,36000.0
1000005841,2,5000007818,2,13500.0,27000.0
1000005842,1,5000007819,3,12000.0,36000.0
1000005843,2,5000007820,1,15000.0,15000.0
1000005844,2,5000007821,3,15000.0,45000.0
1000005845,1,5000007822,3,12000.0,36000.0
1000005845,1,5000007823,2,12000.0,24000.0
1000005846,1,5000007824,1,10800.0,10800.0
1000005847,2,5000007825,2,15750.0,31500.0
1000005847,1,5000007826,3,12000.0,36000.0
1000005848,2,5000007827,2,15000.0,30000.0
1000005848,2,5000007828,1,16500.0,16500.0
1000005849,1,5000007829,3,12000.0,36000.0
1000005849,2,5000007830,1,15750.0,15750.0
1000005850,1,5000007831,2,12600.0,25200.0
1000005850,1,5000007832,3,13200.0,39600.0
1000005851,2,5000007833,2,16500.0,33000.0
1000005852,2,5000007834,3,15000.0,45000.0
1000005853,1,5000007835,2,12000.0,24000.0
1000005854,2,5000007836,1,16500.0,16500.0
1000005854,1,5000007837,3,12000.0,36000.0
1000005854,1,5000007838,2,10800.0,21600.0
1000005855,1,5000007839,3,12000.0,36000.0
1000005856,1,5000007840,2,10800.0,21600.0
1000005856,2,5000007841,2,15000.0,30000.0
1000005857,2,5000007842,3,15000.0,45000.0
1000005858,2,5000007843,2,13500.0,27000.0
1000005859,1,5000007844,3,12000.0,36000.0
1000005860,1,5000007845,3,12600.0,37800.0
1000005860,1,5000007846,2,12000.0,24000.0
1000005861,2,5000007847,1,15000.0,15000.0
1000005862,1,5000007848,2,12000.0,24000.0
1000005862,1,5000007849,3,12000.0,36000.0
1000005863,1,5000007850,1,12000.0,12000.0
1000005864,2,5000007851,3,15000.0,45000.0
1000005865,2,5000007852,3,15750.0,47250.0
1000005865,1,5000007853,3,12000.0,36000.0
1000005866,1,5000007854,3,12000.0,36000.0
1000005867,2,5000007855,1,13500.0,13500.0
1000005867,2,5000007856,1,13500.0,13500.0
1000005868,1,5000007857,1,12000.0,12000.0
1000005869,1,5000007858,3,10800.0,32400.0
1000005870,1,5000007859,1,12000.0,12000.0
1000005871,2,5000007860,3,13500.0,40500.0
1000005872,1,5000007861,1,12000.0,12000.0
1000005873,1,5000007862,1,12000.0,12000.0
1000005874,1,5000007863,1,12000.0,12000.0
1000005874,1,5000007864,3,13200.0,39600.0
1000005874,2,5000007865,2,13500.0,27000.0
1000005875,2,5000007866,2,16500.0,33000.0
1000005875,2,5000007867,1,15000.0,15000.0
1000005876,1,5000007868,3,12000.0,36000.0
1000005877,2,5000007869,2,15000.0,30000.0
1000005878,1,5000007870,1,12600.0,12600.0
1000005878,1,5000007871,2,10800.0,21600.0
1000005879,1,5000007872,2,12000.0,24000.0
1000005880,1,5000007873,3,13200.0,39600.0
1000005880,1,5000007874,1,10800.0,10800.0
1000005881,1,5000007875,1,12600.0,12600.0
1000005881,2,5000007876,1,15000.0,15000.0
1000005881,2,5000007877,3,15000.0,45000.0
1000005882,2,5000007878,2,15750.0,31500.0
1000005883,2,5000007879,3,15000.0,45000.0
1000005883,2,5000007880,1,15000.0,15000.0
1000005884,1,5000007881,3,12000.0,36000.0
1000005885,2,5000007882,1,15000.0,15000.0
1000005886,1,5000007883,1,12000.0,12000.0
1000005886,1,5000007884,1,12000.0,12000.0
1000005887,1,5000007885,2,12000.0,24000.0
1000005888,2,5000007886,1,15000.0,15000.0
1000005889,2,5000007887,1,15000.0,15000.0
1000005889,2,5000007888,3,15000.0,45000.0
1000005890,1,5000007889,2,12000.0,24000.0
1000005891,2,5000007890,1,16500.0,16500.0
1000005892,1,5000007891,3,13200.0,39600.0
1000005893,1,5000007892,1,12000.0,12000.0
1000005894,1,5000007893,1,13200.0,13200.0
1000005894,1,5000007894,1,12000.0,12000.0
1000005895,2,5000007895,2,13500.0,27000.0
1000005896,1,5000007896,2,12000.0,24000.0
1000005897,2,5000007897,3,15750.0,47250.0
1000005897,2,5000007898,3,15000.0,45000.0
1000005898,2,5000007899,3,15750.0,47250.0
1000005899,2,5000007900,3,15000.0,45000.0
1000005900,2,5000007901,3,13500.0,40500.0
1000005901,1,5000007902,2,12000.0,24000.0
1000005901,2,5000007903,1,13500.0,13500.0
1000005902,1,5000007904,2,10800.0,21600.0
1000005902,1,5000007905,3,12000.0,36000.0
1000005903,2,5000007906,2,15000.0,30000.0
1000005904,2,5000007907,2,15000.0,30000.0
1000005904,1,5000007908,2,10800.0,21600.0
1000005905,1,5000007909,1,12000.0,12000.0
1000005906,1,5000007910,3,12000.0,36000.0
1000005907,1,5000007911,1,12600.0,12600.0
1000005907,2,5000007912,3,16500.0,49500.0
1000005908,1,5000007913,2,12000.0,24000.0
1000005909,2,5000007914,1,15750.0,15750.0
1000005910,1,5000007915,2,12600.0,25200.0
1000005911,1,5000007916,1,10800.0,10800.0
1000005911,1,5000007917,3,12000.0,36000.0
1000005912,2,5000007918,1,15000.0,15000.0
1000005912,1,5000007919,1,10800.0,10800.0
1000005913,2,5000007920,2,15000.0,30000.0
1000005914,2,5000007921,2,15750.0,31500.0
1000005915,2,5000007922,1,15750.0,15750.0
1000005916,2,5000007923,2,15000.0,30000.0
1000005916,1,5000007924,1,12000.0,12000.0
1000005917,2,5000007925,2,15000.0,30000.0
1000005917,2,5000007926,2,15000.0,30000.0
1000005918,2,5000007927,3,15000.0,45000.0
1000005919,2,5000007928,2,15000.0,30000.0
1000005920,1,5000007929,1,12000.0,12000.0
1000005921,1,5000007930,3,13200.0,39600.0
1000005921,1,5000007931,2,12600.0,25200.0
1000005922,1,5000007932,1,12000.0,12000.0
1000005922,2,5000007933,2,16500.0,33000.0
1000005923,2,5000007934,3,13500.0,40500.0
1000005924,2,5000007935,1,15000.0,15000.0
1000005925,1,5000007936,1,12600.0,12600.0
1000005926,1,5000007937,1,10800.0,10800.0
1000005927,2,5000007938,2,15000.0,30000.0
1000005928,2,5000007939,1,15000.0,15000.0
1000005928,2,5000007940,2,15750.0,31500.0
1000005929,2,5000007941,2,15000.0,30000.0
1000005930,2,5000007942,2,15000.0,30000.0
1000005930,1,5000007943,2,12000.0,24000.0
1000005931,2,5000007944,1,15000.0,15000.0
1000005932,1,5000007945,2,12000.0,24000.0
1000005932,2,5000007946,1,15000.0,15000.0
1000005933,1,5000007947,3,12600.0,37800.0
1000005933,1,5000007948,3,12000.0,36000.0
1000005934,1,5000007949,2,10800.0,21600.0
1000005935,1,5000007950,2,12000.0,24000.0
1000005936,2,5000007951,2,13500.0,27000.0
1000005936,1,5000007952,2,12000.0,24000.0
1000005937,1,5000007953,1,12000.0,12000.0
1000005938,1,5000007954,1,12000.0,12000.0
1000005939,1,5000007955,3,12000.0,36000.0
1000005939,1,5000007956,3,12000.0,36000.0
1000005940,1,5000007957,3,10800.0,32400.0
1000005941,2,5000007958,2,15000.0,30000.0
1000005942,2,5000007959,2,15000.0,30000.0
1000005943,1,5000007960,1,12000.0,12000.0
1000005943,2,5000007961,2,16500.0,33000.0
1000005944,1,5000007962,2,12600.0,25200.0
1000005945,2,5000007963,2,15000.0,30000.0
