date_sk,date,year,month,day,week,dow,ym
6049,2024-11-17 23:55:55,2024,11,17,46,7,2024-11
6050,2024-11-18 00:26:10,2024,11,18,47,1,2024-11
6051,2024-11-18 04:08:59,2024,11,18,47,1,2024-11
6052,2024-11-18 06:37:15,2024,11,18,47,1,2024-11
6053,2024-11-18 06:41:11,2024,11,18,47,1,2024-11
6054,2024-11-18 07:01:44,2024,11,18,47,1,2024-11
6055,2024-11-18 08:33:35,2024,11,18,47,1,2024-11
6056,2024-11-18 09:14:19,2024,11,18,47,1,2024-11
6057,2024-11-18 09:29:25,2024,11,18,47,1,2024-11
6058,2024-11-18 10:34:40,2024,11,18,47,1,2024-11
6059,2024-11-18 11:47:48,2024,11,18,47,1,2024-11
6060,2024-11-18 11:54:56,2024,11,18,47,1,2024-11
6061,2024-11-18 12:44:05,2024,11,18,47,1,2024-11
6062,2024-11-18 14:13:06,2024,11,18,47,1,2024-11
6063,2024-11-18 15:19:00,2024,11,18,47,1,2024-11
6064,2024-11-18 16:47:27,2024,11,18,47,1,2024-11
6065,2024-11-18 19:21:17,2024,11,18,47,1,2024-11
6066,2024-11-18 19:38:35,2024,11,18,47,1,2024-11
6067,2024-11-18 19:53:19,2024,11,18,47,1,2024-11
6068,2024-11-18 20:43:37,2024,11,18,47,1,2024-11
6069,2024-11-18 23:49:28,2024,11,18,47,1,2024-11
6070,2024-11-19 00:08:36,2024,11,19,47,2,2024-11
6071,2024-11-19 05:31:29,2024,11,19,47,2,2024-11
6072,2024-11-19 07:00:43,2024,11,19,47,2,2024-11
6073,2024-11-19 08:54:06,2024,11,19,47,2,2024-11
6074,2024-11-19 09:38:36,2024,11,19,47,2,2024-11
6075,2024-11-19 09:58:12,2024,11,19,47,2,2024-11
6076,2024-11-19 10:34:06,2024,11,19,47,2,2024-11
6077,2024-11-19 11:32:25,2024,11,19,47,2,2024-11
6078,2024-11-19 11:34:17,2024,11,19,47,2,2024-11
6079,2024-11-19 11:51:26,2024,11,19,47,2,2024-11
6080,2024-11-19 12:21:14,2024,11,19,47,2,2024-11
6081,2024-11-19 12:30:19,2024,11,19,47,2,2024-11
6082,2024-11-19 13:45:16,2024,11,19,47,2,2024-11
6083,2024-11-19 13:51:42,2024,11,19,47,2,2024-11
6084,2024-11-19 15:21:03,2024,11,19,47,2,2024-11
6085,2024-11-19 19:02:18,2024,11,19,47,2,2024-11
6086,2024-11-19 22:40:21,2024,11,19,47,2,2024-11
6087,2024-11-20 04:54:07,2024,11,20,47,3,2024-11
6088,2024-11-20 06:30:59,2024,11,20,47,3,2024-11
6089,2024-11-20 07:00:37,2024,11,20,47,3,2024-11
6090,2024-11-20 08:09:15,2024,11,20,47,3,2024-11
6091,2024-11-20 10:20:59,2024,11,20,47,3,2024-11
6092,2024-11-20 13:32:47,2024,11,20,47,3,2024-11
6093,2024-11-20 15:56:42,2024,11,20,47,3,2024-11
6094,2024-11-20 17:04:43,2024,11,20,47,3,2024-11
6095,2024-11-20 17:14:29,2024,11,20,47,3,2024-11
6096,2024-11-20 17:17:56,2024,11,20,47,3,2024-11
6097,2024-11-20 18:51:42,2024,11,20,47,3,2024-11
6098,2024-11-20 20:07:48,2024,11,20,47,3,2024-11
6099,2024-11-20 21:35:17,2024,11,20,47,3,2024-11
6100,2024-11-20 21:58:11,2024,11,20,47,3,2024-11
6101,2024-11-20 23:30:28,2024,11,20,47,3,2024-11
6102,2024-11-21 00:35:08,2024,11,21,47,4,2024-11
6103,2024-11-21 01:07:44,2024,11,21,47,4,2024-11
6104,2024-11-21 02:49:02,2024,11,21,47,4,2024-11
6105,2024-11-21 07:50:05,2024,11,21,47,4,2024-11
6106,2024-11-21 10:17:19,2024,11,21,47,4,2024-11
6107,2024-11-21 10:22:50,2024,11,21,47,4,2024-11
6108,2024-11-21 10:55:52,2024,11,21,47,4,2024-11
6109,2024-11-21 11:18:49,2024,11,21,47,4,2024-11
6110,2024-11-21 11:59:47,2024,11,21,47,4,2024-11
6111,2024-11-21 12:14:52,2024,11,21,47,4,2024-11
6112,2024-11-21 13:32:32,2024,11,21,47,4,2024-11
6113,2024-11-21 13:42:30,2024,11,21,47,4,2024-11
6114,2024-11-21 14:27:17,2024,11,21,47,4,2024-11
6115,2024-11-21 15:32:04,2024,11,21,47,4,2024-11
6116,2024-11-21 16:05:57,2024,11,21,47,4,2024-11
6117,2024-11-21 20:19:13,2024,11,21,47,4,2024-11
6118,2024-11-21 22:26:11,2024,11,21,47,4,2024-11
6119,2024-11-21 23:59:34,2024,11,21,47,4,2024-11
6120,2024-11-22 00:45:11,2024,11,22,47,5,2024-11
6121,2024-11-22 02:48:14,2024,11,22,47,5,2024-11
6122,2024-11-22 03:26:06,2024,11,22,47,5,2024-11
6123,2024-11-22 05:39:21,2024,11,22,47,5,2024-11
6124,2024-11-22 09:47:40,2024,11,22,47,5,2024-11
6125,2024-11-22 10:26:51,2024,11,22,47,5,2024-11
6126,2024-11-22 13:45:43,2024,11,22,47,5,2024-11
6127,2024-11-22 13:59:12,2024,11,22,47,5,2024-11
6128,2024-11-22 14:11:27,2024,11,22,47,5,2024-11
6129,2024-11-22 14:27:27,2024,11,22,47,5,2024-11
6130,2024-11-22 14:28:24,2024,11,22,47,5,2024-11
6131,2024-11-22 14:31:19,2024,11,22,47,5,2024-11
6132,2024-11-22 15:59:12,2024,11,22,47,5,2024-11
6133,2024-11-22 18:29:24,2024,11,22,47,5,2024-11
6134,2024-11-22 20:42:39,2024,11,22,47,5,2024-11
6135,2024-11-22 20:44:11,2024,11,22,47,5,2024-11
6136,2024-11-22 22:50:29,2024,11,22,47,5,2024-11
6137,2024-11-23 01:12:35,2024,11,23,47,6,2024-11
6138,2024-11-23 02:39:32,2024,11,23,47,6,2024-11
6139,2024-11-23 03:09:33,2024,11,23,47,6,2024-11
6140,2024-11-23 04:34:49,2024,11,23,47,6,2024-11
6141,2024-11-23 07:43:27,2024,11,23,47,6,2024-11
6142,2024-11-23 08:22:31,2024,11,23,47,6,2024-11
6143,2024-11-23 09:16:45,2024,11,23,47,6,2024-11
6144,2024-11-23 10:09:00,2024,11,23,47,6,2024-11
6145,2024-11-23 10:33:10,2024,11,23,47,6,2024-11
6146,2024-11-23 10:38:11,2024,11,23,47,6,2024-11
6147,2024-11-23 11:36:18,2024,11,23,47,6,2024-11
6148,2024-11-23 11:40:43,2024,11,23,47,6,2024-11
6149,2024-11-23 12:00:23,2024,11,23,47,6,2024-11
6150,2024-11-23 14:14:48,2024,11,23,47,6,2024-11
6151,2024-11-23 14:27:09,2024,11,23,47,6,2024-11
6152,2024-11-23 14:33:11,2024,11,23,47,6,2024-11
6153,2024-11-23 16:51:08,2024,11,23,47,6,2024-11
6154,2024-11-23 17:56:17,2024,11,23,47,6,2024-11
6155,2024-11-23 19:34:31,2024,11,23,47,6,2024-11
6156,2024-11-23 20:57:31,2024,11,23,47,6,2024-11
6157,2024-11-23 21:44:13,2024,11,23,47,6,2024-11
6158,2024-11-23 23:36:55,2024,11,23,47,6,2024-11
6159,2024-11-23 23:40:26,2024,11,23,47,6,2024-11
6160,2024-11-24 01:33:01,2024,11,24,47,7,2024-11
6161,2024-11-24 01:36:10,2024,11,24,47,7,2024-11
6162,2024-11-24 03:26:31,2024,11,24,47,7,2024-11
6163,2024-11-24 04:21:32,2024,11,24,47,7,2024-11
6164,2024-11-24 09:36:37,2024,11,24,47,7,2024-11
6165,2024-11-24 10:48:07,2024,11,24,47,7,2024-11
6166,2024-11-24 12:02:37,2024,11,24,47,7,2024-11
6167,2024-11-24 13:19:57,2024,11,24,47,7,2024-11
6168,2024-11-24 13:29:09,2024,11,24,47,7,2024-11
6169,2024-11-24 16:14:44,2024,11,24,47,7,2024-11
6170,2024-11-24 16:23:26,2024,11,24,47,7,2024-11
6171,2024-11-24 19:20:17,2024,11,24,47,7,2024-11
6172,2024-11-24 20:44:14,2024,11,24,47,7,2024-11
6173,2024-11-24 22:29:11,2024,11,24,47,7,2024-11
6174,2024-11-24 23:41:14,2024,11,24,47,7,2024-11
6175,2024-11-25 00:00:39,2024,11,25,48,1,2024-11
6176,2024-11-25 01:04:43,2024,11,25,48,1,2024-11
6177,2024-11-25 04:03:34,2024,11,25,48,1,2024-11
6178,2024-11-25 05:15:21,2024,11,25,48,1,2024-11
6179,2024-11-25 05:31:27,2024,11,25,48,1,2024-11
6180,2024-11-25 07:44:42,2024,11,25,48,1,2024-11
6181,2024-11-25 07:49:47,2024,11,25,48,1,2024-11
6182,2024-11-25 12:16:31,2024,11,25,48,1,2024-11
6183,2024-11-25 14:26:24,2024,11,25,48,1,2024-11
6184,2024-11-25 14:41:37,2024,11,25,48,1,2024-11
6185,2024-11-25 16:35:56,2024,11,25,48,1,2024-11
6186,2024-11-25 17:24:22,2024,11,25,48,1,2024-11
6187,2024-11-25 18:32:03,2024,11,25,48,1,2024-11
6188,2024-11-25 18:55:30,2024,11,25,48,1,2024-11
6189,2024-11-25 19:00:31,2024,11,25,48,1,2024-11
6190,2024-11-25 19:03:15,2024,11,25,48,1,2024-11
6191,2024-11-25 19:07:20,2024,11,25,48,1,2024-11
6192,2024-11-25 19:07:27,2024,11,25,48,1,2024-11
6193,2024-11-25 20:57:54,2024,11,25,48,1,2024-11
6194,2024-11-25 23:23:27,2024,11,25,48,1,2024-11
6195,2024-11-26 00:51:16,2024,11,26,48,2,2024-11
6196,2024-11-26 02:34:53,2024,11,26,48,2,2024-11
6197,2024-11-26 06:41:58,2024,11,26,48,2,2024-11
6198,2024-11-26 07:14:02,2024,11,26,48,2,2024-11
6199,2024-11-26 07:39:02,2024,11,26,48,2,2024-11
6200,2024-11-26 07:50:24,2024,11,26,48,2,2024-11
6201,2024-11-26 07:50:47,2024,11,26,48,2,2024-11
6202,2024-11-26 10:57:25,2024,11,26,48,2,2024-11
6203,2024-11-26 11:43:47,2024,11,26,48,2,2024-11
6204,2024-11-26 11:51:57,2024,11,26,48,2,2024-11
6205,2024-11-26 14:50:34,2024,11,26,48,2,2024-11
6206,2024-11-26 15:05:36,2024,11,26,48,2,2024-11
6207,2024-11-26 17:58:32,2024,11,26,48,2,2024-11
6208,2024-11-26 19:28:04,2024,11,26,48,2,2024-11
6209,2024-11-26 19:33:05,2024,11,26,48,2,2024-11
6210,2024-11-26 19:47:41,2024,11,26,48,2,2024-11
6211,2024-11-26 23:04:10,2024,11,26,48,2,2024-11
6212,2024-11-27 02:32:11,2024,11,27,48,3,2024-11
6213,2024-11-27 03:14:37,2024,11,27,48,3,2024-11
6214,2024-11-27 03:16:10,2024,11,27,48,3,2024-11
6215,2024-11-27 04:25:14,2024,11,27,48,3,2024-11
6216,2024-11-27 10:32:47,2024,11,27,48,3,2024-11
6217,2024-11-27 11:23:46,2024,11,27,48,3,2024-11
6218,2024-11-27 11:46:29,2024,11,27,48,3,2024-11
6219,2024-11-27 12:30:28,2024,11,27,48,3,2024-11
6220,2024-11-27 15:40:14,2024,11,27,48,3,2024-11
6221,2024-11-27 22:55:19,2024,11,27,48,3,2024-11
6222,2024-11-28 01:33:41,2024,11,28,48,4,2024-11
6223,2024-11-28 02:00:43,2024,11,28,48,4,2024-11
6224,2024-11-28 05:46:56,2024,11,28,48,4,2024-11
6225,2024-11-28 10:44:18,2024,11,28,48,4,2024-11
6226,2024-11-28 10:57:06,2024,11,28,48,4,2024-11
6227,2024-11-28 12:17:44,2024,11,28,48,4,2024-11
6228,2024-11-28 14:18:21,2024,11,28,48,4,2024-11
6229,2024-11-28 15:51:45,2024,11,28,48,4,2024-11
6230,2024-11-28 18:57:02,2024,11,28,48,4,2024-11
6231,2024-11-28 19:12:47,2024,11,28,48,4,2024-11
6232,2024-11-28 22:06:59,2024,11,28,48,4,2024-11
6233,2024-11-28 22:17:38,2024,11,28,48,4,2024-11
6234,2024-11-28 22:21:41,2024,11,28,48,4,2024-11
6235,2024-11-28 23:06:21,2024,11,28,48,4,2024-11
6236,2024-11-28 23:41:38,2024,11,28,48,4,2024-11
6237,2024-11-28 23:56:56,2024,11,28,48,4,2024-11
6238,2024-11-29 04:44:12,2024,11,29,48,5,2024-11
6239,2024-11-29 05:42:50,2024,11,29,48,5,2024-11
6240,2024-11-29 06:01:19,2024,11,29,48,5,2024-11
6241,2024-11-29 08:29:10,2024,11,29,48,5,2024-11
6242,2024-11-29 09:31:50,2024,11,29,48,5,2024-11
6243,2024-11-29 10:39:40,2024,11,29,48,5,2024-11
6244,2024-11-29 12:43:27,2024,11,29,48,5,2024-11
6245,2024-11-29 15:16:26,2024,11,29,48,5,2024-11
6246,2024-11-29 16:09:46,2024,11,29,48,5,2024-11
6247,2024-11-29 16:43:43,2024,11,29,48,5,2024-11
6248,2024-11-29 17:36:19,2024,11,29,48,5,2024-11
6249,2024-11-29 18:12:20,2024,11,29,48,5,2024-11
6250,2024-11-29 19:35:15,2024,11,29,48,5,2024-11
6251,2024-11-29 19:44:50,2024,11,29,48,5,2024-11
6252,2024-11-30 00:17:01,2024,11,30,48,6,2024-11
6253,2024-11-30 00:26:38,2024,11,30,48,6,2024-11
6254,2024-11-30 00:48:12,2024,11,30,48,6,2024-11
6255,2024-11-30 03:35:34,2024,11,30,48,6,2024-11
6256,2024-11-30 04:07:03,2024,11,30,48,6,2024-11
6257,2024-11-30 04:26:23,2024,11,30,48,6,2024-11
6258,2024-11-30 08:06:54,2024,11,30,48,6,2024-11
6259,2024-11-30 08:33:23,2024,11,30,48,6,2024-11
6260,2024-11-30 10:18:26,2024,11,30,48,6,2024-11
6261,2024-11-30 10:30:19,2024,11,30,48,6,2024-11
6262,2024-11-30 11:07:54,2024,11,30,48,6,2024-11
6263,2024-11-30 11:15:26,2024,11,30,48,6,2024-11
6264,2024-11-30 11:34:38,2024,11,30,48,6,2024-11
6265,2024-11-30 14:10:44,2024,11,30,48,6,2024-11
6266,2024-11-30 14:13:44,2024,11,30,48,6,2024-11
6267,2024-11-30 17:21:25,2024,11,30,48,6,2024-11
6268,2024-11-30 19:03:30,2024,11,30,48,6,2024-11
6269,2024-11-30 20:29:38,2024,11,30,48,6,2024-11
6270,2024-11-30 21:24:24,2024,11,30,48,6,2024-11
6271,2024-11-30 21:41:33,2024,11,30,48,6,2024-11
6272,2024-11-30 23:18:01,2024,11,30,48,6,2024-11
6273,2024-12-01 03:31:37,2024,12,1,48,7,2024-12
6274,2024-12-01 03:39:33,2024,12,1,48,7,2024-12
6275,2024-12-01 03:53:58,2024,12,1,48,7,2024-12
6276,2024-12-01 04:04:37,2024,12,1,48,7,2024-12
6277,2024-12-01 04:06:42,2024,12,1,48,7,2024-12
6278,2024-12-01 04:16:51,2024,12,1,48,7,2024-12
6279,2024-12-01 04:39:01,2024,12,1,48,7,2024-12
6280,2024-12-01 04:42:27,2024,12,1,48,7,2024-12
6281,2024-12-01 08:17:42,2024,12,1,48,7,2024-12
6282,2024-12-01 10:53:38,2024,12,1,48,7,2024-12
6283,2024-12-01 11:14:33,2024,12,1,48,7,2024-12
6284,2024-12-01 11:18:07,2024,12,1,48,7,2024-12
6285,2024-12-01 11:47:16,2024,12,1,48,7,2024-12
6286,2024-12-01 13:44:28,2024,12,1,48,7,2024-12
6287,2024-12-01 14:56:36,2024,12,1,48,7,2024-12
6288,2024-12-01 15:20:01,2024,12,1,48,7,2024-12
6289,2024-12-01 15:30:01,2024,12,1,48,7,2024-12
6290,2024-12-01 16:04:54,2024,12,1,48,7,2024-12
6291,2024-12-01 16:31:16,2024,12,1,48,7,2024-12
6292,2024-12-01 16:32:32,2024,12,1,48,7,2024-12
6293,2024-12-01 17:21:58,2024,12,1,48,7,2024-12
6294,2024-12-01 17:39:52,2024,12,1,48,7,2024-12
6295,2024-12-01 18:47:13,2024,12,1,48,7,2024-12
6296,2024-12-01 20:54:32,2024,12,1,48,7,2024-12
6297,2024-12-01 21:16:09,2024,12,1,48,7,2024-12
6298,2024-12-01 23:33:37,2024,12,1,48,7,2024-12
6299,2024-12-02 00:26:13,2024,12,2,49,1,2024-12
6300,2024-12-02 01:44:59,2024,12,2,49,1,2024-12
6301,2024-12-02 02:46:27,2024,12,2,49,1,2024-12
6302,2024-12-02 02:55:02,2024,12,2,49,1,2024-12
6303,2024-12-02 04:32:21,2024,12,2,49,1,2024-12
6304,2024-12-02 08:17:15,2024,12,2,49,1,2024-12
6305,2024-12-02 08:30:10,2024,12,2,49,1,2024-12
6306,2024-12-02 08:41:12,2024,12,2,49,1,2024-12
6307,2024-12-02 09:49:15,2024,12,2,49,1,2024-12
6308,2024-12-02 11:08:52,2024,12,2,49,1,2024-12
6309,2024-12-02 11:23:05,2024,12,2,49,1,2024-12
6310,2024-12-02 11:37:41,2024,12,2,49,1,2024-12
6311,2024-12-02 12:23:43,2024,12,2,49,1,2024-12
6312,2024-12-02 13:01:41,2024,12,2,49,1,2024-12
6313,2024-12-02 14:36:22,2024,12,2,49,1,2024-12
6314,2024-12-02 15:15:28,2024,12,2,49,1,2024-12
6315,2024-12-02 15:23:56,2024,12,2,49,1,2024-12
6316,2024-12-02 18:28:15,2024,12,2,49,1,2024-12
6317,2024-12-02 21:51:00,2024,12,2,49,1,2024-12
6318,2024-12-02 22:58:06,2024,12,2,49,1,2024-12
6319,2024-12-03 00:53:16,2024,12,3,49,2,2024-12
6320,2024-12-03 01:47:24,2024,12,3,49,2,2024-12
6321,2024-12-03 01:53:46,2024,12,3,49,2,2024-12
6322,2024-12-03 02:25:01,2024,12,3,49,2,2024-12
6323,2024-12-03 02:25:46,2024,12,3,49,2,2024-12
6324,2024-12-03 02:39:43,2024,12,3,49,2,2024-12
6325,2024-12-03 02:54:54,2024,12,3,49,2,2024-12
6326,2024-12-03 04:58:04,2024,12,3,49,2,2024-12
6327,2024-12-03 07:15:53,2024,12,3,49,2,2024-12
6328,2024-12-03 09:27:32,2024,12,3,49,2,2024-12
6329,2024-12-03 10:12:45,2024,12,3,49,2,2024-12
6330,2024-12-03 10:12:59,2024,12,3,49,2,2024-12
6331,2024-12-03 12:04:55,2024,12,3,49,2,2024-12
6332,2024-12-03 12:48:05,2024,12,3,49,2,2024-12
6333,2024-12-03 13:02:37,2024,12,3,49,2,2024-12
6334,2024-12-03 13:10:45,2024,12,3,49,2,2024-12
6335,2024-12-03 13:14:04,2024,12,3,49,2,2024-12
6336,2024-12-03 16:56:35,2024,12,3,49,2,2024-12
6337,2024-12-03 16:57:20,2024,12,3,49,2,2024-12
6338,2024-12-03 20:41:25,2024,12,3,49,2,2024-12
6339,2024-12-03 22:35:53,2024,12,3,49,2,2024-12
6340,2024-12-04 02:03:26,2024,12,4,49,3,2024-12
6341,2024-12-04 04:32:22,2024,12,4,49,3,2024-12
6342,2024-12-04 04:36:42,2024,12,4,49,3,2024-12
6343,2024-12-04 05:43:56,2024,12,4,49,3,2024-12
6344,2024-12-04 05:50:44,2024,12,4,49,3,2024-12
6345,2024-12-04 05:57:40,2024,12,4,49,3,2024-12
6346,2024-12-04 06:12:49,2024,12,4,49,3,2024-12
6347,2024-12-04 07:09:38,2024,12,4,49,3,2024-12
6348,2024-12-04 07:58:43,2024,12,4,49,3,2024-12
6349,2024-12-04 08:55:19,2024,12,4,49,3,2024-12
6350,2024-12-04 09:41:11,2024,12,4,49,3,2024-12
6351,2024-12-04 12:32:03,2024,12,4,49,3,2024-12
6352,2024-12-04 15:04:04,2024,12,4,49,3,2024-12
6353,2024-12-04 16:15:54,2024,12,4,49,3,2024-12
6354,2024-12-04 16:26:08,2024,12,4,49,3,2024-12
6355,2024-12-04 18:06:05,2024,12,4,49,3,2024-12
6356,2024-12-04 20:51:40,2024,12,4,49,3,2024-12
6357,2024-12-04 21:25:21,2024,12,4,49,3,2024-12
6358,2024-12-04 21:39:04,2024,12,4,49,3,2024-12
6359,2024-12-04 22:01:13,2024,12,4,49,3,2024-12
6360,2024-12-04 22:25:30,2024,12,4,49,3,2024-12
6361,2024-12-04 22:39:17,2024,12,4,49,3,2024-12
6362,2024-12-05 00:43:55,2024,12,5,49,4,2024-12
6363,2024-12-05 01:45:49,2024,12,5,49,4,2024-12
6364,2024-12-05 02:44:21,2024,12,5,49,4,2024-12
6365,2024-12-05 03:40:45,2024,12,5,49,4,2024-12
6366,2024-12-05 07:28:55,2024,12,5,49,4,2024-12
6367,2024-12-05 07:46:29,2024,12,5,49,4,2024-12
6368,2024-12-05 09:11:08,2024,12,5,49,4,2024-12
6369,2024-12-05 09:20:21,2024,12,5,49,4,2024-12
6370,2024-12-05 10:09:05,2024,12,5,49,4,2024-12
6371,2024-12-05 10:40:54,2024,12,5,49,4,2024-12
6372,2024-12-05 11:09:29,2024,12,5,49,4,2024-12
6373,2024-12-05 11:54:35,2024,12,5,49,4,2024-12
6374,2024-12-05 13:23:14,2024,12,5,49,4,2024-12
6375,2024-12-05 13:49:33,2024,12,5,49,4,2024-12
6376,2024-12-05 15:26:49,2024,12,5,49,4,2024-12
6377,2024-12-05 17:06:59,2024,12,5,49,4,2024-12
6378,2024-12-05 18:28:50,2024,12,5,49,4,2024-12
6379,2024-12-05 19:01:16,2024,12,5,49,4,2024-12
6380,2024-12-05 21:16:17,2024,12,5,49,4,2024-12
6381,2024-12-06 01:22:03,2024,12,6,49,5,2024-12
6382,2024-12-06 01:30:18,2024,12,6,49,5,2024-12
6383,2024-12-06 02:24:11,2024,12,6,49,5,2024-12
6384,2024-12-06 03:15:31,2024,12,6,49,5,2024-12
6385,2024-12-06 03:43:31,2024,12,6,49,5,2024-12
6386,2024-12-06 04:26:41,2024,12,6,49,5,2024-12
6387,2024-12-06 05:21:29,2024,12,6,49,5,2024-12
6388,2024-12-06 05:32:58,2024,12,6,49,5,2024-12
6389,2024-12-06 05:33:01,2024,12,6,49,5,2024-12
6390,2024-12-06 05:47:17,2024,12,6,49,5,2024-12
6391,2024-12-06 06:40:20,2024,12,6,49,5,2024-12
6392,2024-12-06 07:29:33,2024,12,6,49,5,2024-12
6393,2024-12-06 08:09:52,2024,12,6,49,5,2024-12
6394,2024-12-06 12:04:13,2024,12,6,49,5,2024-12
6395,2024-12-06 12:20:44,2024,12,6,49,5,2024-12
6396,2024-12-06 14:20:58,2024,12,6,49,5,2024-12
6397,2024-12-06 15:02:37,2024,12,6,49,5,2024-12
6398,2024-12-06 15:30:06,2024,12,6,49,5,2024-12
6399,2024-12-06 16:10:29,2024,12,6,49,5,2024-12
6400,2024-12-06 16:20:47,2024,12,6,49,5,2024-12
6401,2024-12-06 16:37:44,2024,12,6,49,5,2024-12
6402,2024-12-06 16:42:24,2024,12,6,49,5,2024-12
6403,2024-12-06 17:17:04,2024,12,6,49,5,2024-12
6404,2024-12-06 17:18:06,2024,12,6,49,5,2024-12
6405,2024-12-06 18:45:51,2024,12,6,49,5,2024-12
6406,2024-12-06 19:26:11,2024,12,6,49,5,2024-12
6407,2024-12-06 22:21:29,2024,12,6,49,5,2024-12
6408,2024-12-06 22:31:34,2024,12,6,49,5,2024-12
6409,2024-12-06 22:56:35,2024,12,6,49,5,2024-12
6410,2024-12-06 23:38:05,2024,12,6,49,5,2024-12
6411,2024-12-06 23:43:00,2024,12,6,49,5,2024-12
6412,2024-12-07 00:51:50,2024,12,7,49,6,2024-12
6413,2024-12-07 01:49:09,2024,12,7,49,6,2024-12
6414,2024-12-07 05:32:30,2024,12,7,49,6,2024-12
6415,2024-12-07 08:24:21,2024,12,7,49,6,2024-12
6416,2024-12-07 09:35:08,2024,12,7,49,6,2024-12
6417,2024-12-07 11:18:23,2024,12,7,49,6,2024-12
6418,2024-12-07 12:13:25,2024,12,7,49,6,2024-12
6419,2024-12-07 12:54:54,2024,12,7,49,6,2024-12
6420,2024-12-07 16:02:40,2024,12,7,49,6,2024-12
6421,2024-12-07 17:18:49,2024,12,7,49,6,2024-12
6422,2024-12-07 20:11:21,2024,12,7,49,6,2024-12
6423,2024-12-07 21:18:19,2024,12,7,49,6,2024-12
6424,2024-12-07 21:23:08,2024,12,7,49,6,2024-12
6425,2024-12-07 21:59:51,2024,12,7,49,6,2024-12
6426,2024-12-07 22:38:14,2024,12,7,49,6,2024-12
6427,2024-12-07 23:23:24,2024,12,7,49,6,2024-12
6428,2024-12-08 00:09:42,2024,12,8,49,7,2024-12
6429,2024-12-08 00:56:25,2024,12,8,49,7,2024-12
6430,2024-12-08 01:48:53,2024,12,8,49,7,2024-12
6431,2024-12-08 02:55:03,2024,12,8,49,7,2024-12
6432,2024-12-08 05:11:55,2024,12,8,49,7,2024-12
6433,2024-12-08 05:28:42,2024,12,8,49,7,2024-12
6434,2024-12-08 07:58:12,2024,12,8,49,7,2024-12
6435,2024-12-08 08:44:25,2024,12,8,49,7,2024-12
6436,2024-12-08 08:56:44,2024,12,8,49,7,2024-12
6437,2024-12-08 10:21:36,2024,12,8,49,7,2024-12
6438,2024-12-08 10:30:24,2024,12,8,49,7,2024-12
6439,2024-12-08 10:57:10,2024,12,8,49,7,2024-12
6440,2024-12-08 12:04:20,2024,12,8,49,7,2024-12
6441,2024-12-08 16:31:46,2024,12,8,49,7,2024-12
6442,2024-12-08 16:47:28,2024,12,8,49,7,2024-12
6443,2024-12-08 18:22:47,2024,12,8,49,7,2024-12
6444,2024-12-08 19:47:59,2024,12,8,49,7,2024-12
6445,2024-12-08 20:16:38,2024,12,8,49,7,2024-12
6446,2024-12-09 00:23:42,2024,12,9,50,1,2024-12
6447,2024-12-09 00:48:34,2024,12,9,50,1,2024-12
6448,2024-12-09 00:54:41,2024,12,9,50,1,2024-12
6449,2024-12-09 00:57:17,2024,12,9,50,1,2024-12
6450,2024-12-09 01:31:58,2024,12,9,50,1,2024-12
6451,2024-12-09 02:07:09,2024,12,9,50,1,2024-12
6452,2024-12-09 02:12:42,2024,12,9,50,1,2024-12
6453,2024-12-09 04:59:25,2024,12,9,50,1,2024-12
6454,2024-12-09 05:37:36,2024,12,9,50,1,2024-12
6455,2024-12-09 06:49:56,2024,12,9,50,1,2024-12
6456,2024-12-09 07:00:22,2024,12,9,50,1,2024-12
6457,2024-12-09 08:00:02,2024,12,9,50,1,2024-12
6458,2024-12-09 08:12:14,2024,12,9,50,1,2024-12
6459,2024-12-09 08:36:14,2024,12,9,50,1,2024-12
6460,2024-12-09 11:32:22,2024,12,9,50,1,2024-12
6461,2024-12-09 12:35:54,2024,12,9,50,1,2024-12
6462,2024-12-09 12:58:34,2024,12,9,50,1,2024-12
6463,2024-12-09 15:08:46,2024,12,9,50,1,2024-12
6464,2024-12-09 15:26:46,2024,12,9,50,1,2024-12
6465,2024-12-09 15:38:32,2024,12,9,50,1,2024-12
6466,2024-12-09 17:20:42,2024,12,9,50,1,2024-12
6467,2024-12-09 17:42:55,2024,12,9,50,1,2024-12
6468,2024-12-09 21:56:50,2024,12,9,50,1,2024-12
6469,2024-12-09 22:20:06,2024,12,9,50,1,2024-12
6470,2024-12-10 00:26:46,2024,12,10,50,2,2024-12
6471,2024-12-10 03:31:36,2024,12,10,50,2,2024-12
6472,2024-12-10 04:49:13,2024,12,10,50,2,2024-12
6473,2024-12-10 04:54:20,2024,12,10,50,2,2024-12
6474,2024-12-10 07:41:42,2024,12,10,50,2,2024-12
6475,2024-12-10 09:43:22,2024,12,10,50,2,2024-12
6476,2024-12-10 11:25:21,2024,12,10,50,2,2024-12
6477,2024-12-10 17:32:57,2024,12,10,50,2,2024-12
6478,2024-12-10 18:12:56,2024,12,10,50,2,2024-12
6479,2024-12-10 18:43:11,2024,12,10,50,2,2024-12
6480,2024-12-10 18:51:25,2024,12,10,50,2,2024-12
6481,2024-12-10 20:22:24,2024,12,10,50,2,2024-12
6482,2024-12-10 21:09:23,2024,12,10,50,2,2024-12
6483,2024-12-10 22:14:57,2024,12,10,50,2,2024-12
6484,2024-12-10 23:09:45,2024,12,10,50,2,2024-12
