session_id,customer_id,device,date_sk_start,duration_minutes
11000048991,186.0,desktop,,58.0
11000048992,1464.0,mobile,,37.0
11000048993,,desktop,,21.0
11000048994,476.0,mobile,,
11000048995,140.0,tablet,,43.0
11000048996,,tablet,,54.0
11000048997,,mobile,,55.0
11000048998,,mobile,,39.0
11000048999,1371.0,desktop,,22.0
11000049000,1186.0,mobile,,6.0
11000049001,,mobile,,49.0
11000049002,682.0,desktop,,30.0
11000049003,,desktop,,60.0
11000049004,1403.0,mobile,,47.0
11000049005,1362.0,mobile,,53.0
11000049006,,desktop,,10.0
11000049007,917.0,mobile,,23.0
11000049008,,mobile,,18.0
11000049009,,mobile,,37.0
11000049010,358.0,desktop,,37.0
11000049011,788.0,mobile,,17.0
11000049012,,mobile,,25.0
11000049013,1152.0,mobile,,13.0
11000049014,724.0,mobile,,24.0
11000049015,,mobile,,31.0
11000049016,,mobile,,56.0
11000049017,1487.0,desktop,,58.0
11000049018,820.0,mobile,,4.0
11000049019,706.0,desktop,,7.0
11000049020,1219.0,mobile,,
11000049021,786.0,mobile,,10.0
11000049022,612.0,mobile,,56.0
11000049023,,desktop,,33.0
11000049024,,mobile,,52.0
11000049025,123.0,mobile,,10.0
11000049026,1173.0,mobile,,20.0
11000049027,,desktop,,2.0
11000049028,,tablet,,35.0
11000049029,184.0,mobile,,11.0
11000049030,1308.0,desktop,,13.0
11000049031,76.0,mobile,,56.0
11000049032,845.0,mobile,,55.0
11000049033,,mobile,,54.0
11000049034,860.0,mobile,,11.0
11000049035,275.0,mobile,,54.0
11000049036,963.0,mobile,,20.0
11000049037,,mobile,,5.0
11000049038,675.0,mobile,,47.0
11000049039,,mobile,,6.0
11000049040,,mobile,,28.0
11000049041,460.0,mobile,,43.0
11000049042,525.0,mobile,,55.0
11000049043,,mobile,,29.0
11000049044,1324.0,mobile,,33.0
11000049045,,mobile,,2.0
11000049046,601.0,mobile,,33.0
11000049047,681.0,mobile,,51.0
11000049048,,mobile,,45.0
11000049049,116.0,tablet,,38.0
11000049050,159.0,mobile,,16.0
11000049051,,mobile,,43.0
11000049052,,mobile,,14.0
11000049053,961.0,mobile,,21.0
11000049054,384.0,desktop,,
11000049055,229.0,mobile,,11.0
11000049056,568.0,mobile,,8.0
11000049057,,mobile,,43.0
11000049058,708.0,desktop,,56.0
11000049059,913.0,desktop,,8.0
11000049060,418.0,mobile,,49.0
11000049061,799.0,mobile,,34.0
11000049062,,mobile,,48.0
11000049063,735.0,mobile,,22.0
11000049064,369.0,desktop,,44.0
11000049065,,mobile,,43.0
11000049066,549.0,mobile,,43.0
11000049067,,mobile,,28.0
11000049068,1358.0,mobile,,40.0
11000049069,664.0,desktop,,13.0
11000049070,1342.0,mobile,,3.0
11000049071,225.0,mobile,,11.0
11000049072,,desktop,,58.0
11000049073,282.0,mobile,,59.0
11000049074,1066.0,tablet,,47.0
11000049075,1257.0,mobile,,44.0
11000049076,,mobile,,15.0
11000049077,,mobile,,14.0
11000049078,1158.0,desktop,,25.0
11000049079,179.0,mobile,,37.0
11000049080,,mobile,,
11000049081,629.0,mobile,,49.0
11000049082,,desktop,,18.0
11000049083,660.0,tablet,,32.0
11000049084,,mobile,,41.0
11000049085,,mobile,,33.0
11000049086,1276.0,mobile,,1.0
11000049087,872.0,desktop,,7.0
11000049088,,desktop,,13.0
11000049089,,desktop,,29.0
11000049090,78.0,mobile,,12.0
11000049091,628.0,tablet,,47.0
11000049092,224.0,mobile,,59.0
11000049093,,desktop,,52.0
11000049094,610.0,desktop,,48.0
11000049095,498.0,desktop,,15.0
11000049096,899.0,mobile,,19.0
11000049097,1008.0,mobile,,5.0
11000049098,,mobile,,
11000049099,,mobile,,20.0
11000049100,856.0,desktop,,43.0
11000049101,,desktop,,20.0
11000049102,1350.0,desktop,,15.0
11000049103,1433.0,desktop,,16.0
11000049104,,mobile,,34.0
11000049105,1496.0,mobile,,11.0
11000049106,271.0,desktop,,12.0
11000049107,421.0,mobile,,50.0
11000049108,,desktop,,25.0
11000049109,1222.0,mobile,,56.0
11000049110,,mobile,,23.0
11000049111,1274.0,tablet,,41.0
11000049112,,tablet,,33.0
11000049113,84.0,mobile,,2.0
11000049114,,mobile,,38.0
11000049115,,mobile,,31.0
11000049116,,desktop,,51.0
11000049117,800.0,mobile,,31.0
11000049118,,desktop,,42.0
11000049119,1312.0,desktop,,
11000049120,1363.0,mobile,,18.0
11000049121,,mobile,,60.0
11000049122,,mobile,,38.0
11000049123,1150.0,desktop,,49.0
11000049124,,tablet,,22.0
11000049125,1138.0,mobile,,24.0
11000049126,,mobile,,22.0
11000049127,187.0,mobile,,44.0
11000049128,971.0,mobile,,52.0
11000049129,1017.0,mobile,,58.0
11000049130,,mobile,,31.0
11000049131,546.0,mobile,,35.0
11000049132,872.0,mobile,,25.0
11000049133,,mobile,,29.0
11000049134,55.0,desktop,,42.0
11000049135,,desktop,,51.0
11000049136,846.0,mobile,,28.0
11000049137,,desktop,,1.0
11000049138,426.0,mobile,,34.0
11000049139,358.0,mobile,,18.0
11000049140,,desktop,,27.0
11000049141,,mobile,,32.0
11000049142,382.0,mobile,,60.0
11000049143,153.0,mobile,,60.0
11000049144,30.0,mobile,,8.0
11000049145,1468.0,mobile,,60.0
11000049146,1259.0,mobile,,30.0
11000049147,761.0,desktop,,32.0
11000049148,,mobile,,20.0
11000049149,,mobile,,36.0
11000049150,,mobile,,2.0
11000049151,1201.0,desktop,,51.0
11000049152,1190.0,mobile,,54.0
11000049153,,mobile,,23.0
11000049154,194.0,mobile,,49.0
11000049155,828.0,mobile,,33.0
11000049156,,tablet,,42.0
11000049157,846.0,desktop,,44.0
11000049158,608.0,desktop,,41.0
11000049159,,desktop,,
11000049160,,mobile,,11.0
11000049161,806.0,mobile,,53.0
11000049162,519.0,mobile,,48.0
11000049163,1055.0,mobile,,16.0
11000049164,,tablet,,2.0
11000049165,265.0,mobile,,52.0
11000049166,983.0,mobile,,21.0
11000049167,,mobile,,22.0
11000049168,572.0,mobile,,17.0
11000049169,1464.0,mobile,,32.0
11000049170,865.0,mobile,,42.0
11000049171,872.0,desktop,,33.0
11000049172,960.0,desktop,,40.0
11000049173,207.0,mobile,,59.0
11000049174,935.0,desktop,,29.0
11000049175,1137.0,mobile,,17.0
11000049176,59.0,desktop,,9.0
11000049177,,desktop,,2.0
11000049178,,desktop,,52.0
11000049179,1055.0,mobile,,12.0
11000049180,1403.0,mobile,,58.0
11000049181,,mobile,,5.0
11000049182,39.0,mobile,,17.0
11000049183,1301.0,mobile,,29.0
11000049184,476.0,mobile,,40.0
11000049185,,mobile,,43.0
11000049186,126.0,mobile,,40.0
11000049187,,desktop,,58.0
11000049188,671.0,desktop,,
11000049189,,mobile,,41.0
11000049190,1368.0,desktop,,15.0
11000049191,954.0,mobile,,59.0
11000049192,722.0,mobile,,43.0
11000049193,,desktop,,44.0
11000049194,347.0,mobile,,35.0
11000049195,1043.0,mobile,,8.0
11000049196,1322.0,mobile,,28.0
11000049197,679.0,desktop,,58.0
11000049198,774.0,mobile,,12.0
11000049199,1179.0,desktop,,53.0
11000049200,,desktop,,41.0
11000049201,,mobile,,42.0
11000049202,1075.0,desktop,,
11000049203,,mobile,,32.0
11000049204,805.0,mobile,,19.0
11000049205,,mobile,,25.0
11000049206,1247.0,desktop,,57.0
11000049207,,desktop,,47.0
11000049208,1415.0,desktop,,37.0
11000049209,,desktop,,24.0
11000049210,1212.0,mobile,,38.0
11000049211,,mobile,,3.0
11000049212,,desktop,,53.0
11000049213,1148.0,mobile,,26.0
11000049214,116.0,mobile,,43.0
11000049215,,desktop,,33.0
11000049216,330.0,desktop,,13.0
11000049217,,desktop,,41.0
11000049218,1166.0,mobile,,41.0
11000049219,,mobile,,
11000049220,1337.0,mobile,,23.0
11000049221,1263.0,mobile,,39.0
11000049222,261.0,tablet,,32.0
11000049223,323.0,mobile,,13.0
11000049224,591.0,mobile,,55.0
11000049225,,mobile,,13.0
11000049226,,mobile,,1.0
11000049227,995.0,tablet,,8.0
11000049228,610.0,desktop,,36.0
11000049229,,mobile,,55.0
11000049230,551.0,mobile,,32.0
11000049231,642.0,desktop,,22.0
11000049232,432.0,tablet,,45.0
11000049233,,mobile,,13.0
11000049234,1276.0,mobile,,4.0
11000049235,,mobile,,24.0
11000049236,1336.0,tablet,,54.0
11000049237,,mobile,,
11000049238,1116.0,mobile,,37.0
11000049239,724.0,desktop,,35.0
11000049240,217.0,mobile,,2.0
11000049241,1264.0,desktop,,
11000049242,,mobile,,40.0
11000049243,1251.0,mobile,,57.0
11000049244,1325.0,desktop,,40.0
11000049245,778.0,mobile,,36.0
11000049246,744.0,desktop,,
11000049247,,mobile,,43.0
11000049248,,mobile,,52.0
11000049249,534.0,desktop,,52.0
11000049250,,desktop,,
11000049251,54.0,mobile,,38.0
11000049252,,mobile,,4.0
11000049253,,desktop,,24.0
11000049254,674.0,mobile,,48.0
11000049255,956.0,mobile,,3.0
11000049256,,mobile,,41.0
11000049257,789.0,mobile,,35.0
11000049258,382.0,desktop,,59.0
11000049259,1267.0,mobile,,53.0
11000049260,,desktop,,
11000049261,1101.0,desktop,,49.0
11000049262,616.0,mobile,,28.0
11000049263,691.0,desktop,,6.0
11000049264,950.0,desktop,,
11000049265,,mobile,,45.0
11000049266,245.0,mobile,,9.0
11000049267,1235.0,mobile,,2.0
11000049268,288.0,tablet,,49.0
11000049269,1208.0,mobile,,29.0
11000049270,,mobile,,19.0
11000049271,70.0,mobile,,27.0
11000049272,,mobile,,40.0
11000049273,26.0,mobile,,5.0
11000049274,,desktop,,37.0
11000049275,1437.0,desktop,,9.0
11000049276,,mobile,,35.0
11000049277,,mobile,,57.0
11000049278,,mobile,,6.0
11000049279,,mobile,,3.0
11000049280,1055.0,mobile,,6.0
11000049281,418.0,desktop,,56.0
11000049282,752.0,mobile,,29.0
11000049283,39.0,mobile,,32.0
11000049284,182.0,mobile,,28.0
11000049285,,mobile,,6.0
11000049286,,desktop,,4.0
11000049287,424.0,mobile,,28.0
11000049288,1365.0,desktop,,22.0
11000049289,,mobile,,40.0
11000049290,,mobile,,59.0
11000049291,,mobile,,34.0
11000049292,1146.0,mobile,,41.0
11000049293,257.0,desktop,,59.0
11000049294,292.0,mobile,,35.0
11000049295,,mobile,,8.0
11000049296,21.0,mobile,,23.0
11000049297,1172.0,mobile,,53.0
11000049298,212.0,desktop,,25.0
11000049299,,desktop,,23.0
11000049300,920.0,mobile,,33.0
11000049301,,mobile,,35.0
11000049302,140.0,mobile,,38.0
11000049303,516.0,desktop,,44.0
11000049304,1289.0,mobile,,5.0
11000049305,1010.0,mobile,,31.0
11000049306,917.0,mobile,,57.0
11000049307,,desktop,,42.0
11000049308,1131.0,mobile,,38.0
11000049309,,mobile,,47.0
11000049310,1363.0,desktop,,37.0
11000049311,206.0,mobile,,
11000049312,648.0,desktop,,18.0
11000049313,54.0,mobile,,43.0
11000049314,909.0,desktop,,15.0
11000049315,,desktop,,47.0
11000049316,281.0,mobile,,41.0
11000049317,,mobile,,12.0
11000049318,500.0,mobile,,55.0
11000049319,709.0,mobile,,40.0
11000049320,663.0,mobile,,51.0
11000049321,,mobile,,16.0
11000049322,1420.0,mobile,,28.0
11000049323,484.0,desktop,,24.0
11000049324,975.0,mobile,,28.0
11000049325,512.0,tablet,,14.0
11000049326,228.0,mobile,,29.0
11000049327,94.0,mobile,,46.0
11000049328,,tablet,,41.0
11000049329,1139.0,mobile,,16.0
11000049330,506.0,desktop,,29.0
11000049331,275.0,mobile,,14.0
11000049332,,desktop,,39.0
11000049333,,mobile,,45.0
11000049334,1428.0,mobile,,50.0
11000049335,728.0,mobile,,32.0
11000049336,,mobile,,38.0
11000049337,201.0,desktop,,17.0
11000049338,,mobile,,35.0
11000049339,,mobile,,29.0
11000049340,66.0,mobile,,39.0
11000049341,1123.0,mobile,,48.0
11000049342,593.0,mobile,,22.0
11000049343,547.0,mobile,,46.0
11000049344,1222.0,desktop,,9.0
11000049345,,desktop,,23.0
11000049346,653.0,mobile,,34.0
11000049347,682.0,desktop,,56.0
11000049348,1018.0,desktop,,29.0
11000049349,592.0,mobile,,60.0
11000049350,55.0,desktop,,46.0
11000049351,1301.0,mobile,,47.0
11000049352,,mobile,,57.0
11000049353,,mobile,,11.0
11000049354,539.0,desktop,,6.0
11000049355,408.0,desktop,,6.0
11000049356,,mobile,,23.0
11000049357,915.0,desktop,,46.0
11000049358,,mobile,,1.0
11000049359,,desktop,,12.0
11000049360,1457.0,mobile,,3.0
11000049361,114.0,desktop,,10.0
11000049362,,mobile,,12.0
11000049363,,mobile,,36.0
11000049364,,mobile,,33.0
11000049365,,mobile,,28.0
11000049366,260.0,mobile,,49.0
11000049367,1461.0,mobile,,53.0
11000049368,,mobile,,48.0
11000049369,,mobile,,58.0
11000049370,1199.0,mobile,,13.0
11000049371,,desktop,,60.0
11000049372,,desktop,,44.0
11000049373,477.0,tablet,,39.0
11000049374,,mobile,,60.0
11000049375,,mobile,,24.0
11000049376,,mobile,,15.0
11000049377,724.0,mobile,,46.0
11000049378,919.0,mobile,,17.0
11000049379,470.0,desktop,,33.0
11000049380,,mobile,,9.0
11000049381,998.0,desktop,,4.0
11000049382,,mobile,,38.0
11000049383,456.0,mobile,,20.0
11000049384,804.0,mobile,,5.0
11000049385,373.0,mobile,,33.0
11000049386,,desktop,,40.0
11000049387,413.0,mobile,,48.0
11000049388,,mobile,,54.0
11000049389,,mobile,,53.0
11000049390,139.0,tablet,,38.0
11000049391,,desktop,,29.0
11000049392,611.0,mobile,,36.0
11000049393,,mobile,,13.0
11000049394,,mobile,,29.0
11000049395,,mobile,,18.0
11000049396,,mobile,,43.0
11000049397,,mobile,,9.0
11000049398,1001.0,mobile,,
11000049399,285.0,mobile,,53.0
11000049400,,mobile,,4.0
11000049401,,mobile,,47.0
11000049402,,mobile,,36.0
11000049403,,desktop,,20.0
11000049404,,mobile,,8.0
11000049405,573.0,desktop,,45.0
11000049406,984.0,desktop,,32.0
11000049407,,desktop,,55.0
11000049408,,mobile,,5.0
11000049409,,desktop,,59.0
11000049410,938.0,desktop,,37.0
11000049411,,mobile,,9.0
11000049412,1167.0,tablet,,29.0
11000049413,727.0,mobile,,21.0
11000049414,337.0,mobile,,54.0
11000049415,,mobile,,38.0
11000049416,879.0,mobile,,14.0
11000049417,,mobile,,32.0
11000049418,678.0,desktop,,8.0
11000049419,,desktop,,37.0
11000049420,267.0,mobile,,43.0
11000049421,,desktop,,13.0
11000049422,71.0,mobile,,45.0
11000049423,533.0,mobile,,59.0
11000049424,25.0,desktop,,58.0
11000049425,1064.0,mobile,,16.0
11000049426,,mobile,,36.0
11000049427,112.0,desktop,,30.0
11000049428,792.0,mobile,,2.0
11000049429,,desktop,,20.0
11000049430,673.0,desktop,,
11000049431,,desktop,,3.0
11000049432,,tablet,,7.0
11000049433,562.0,desktop,,51.0
11000049434,,mobile,,17.0
11000049435,,desktop,,28.0
11000049436,,desktop,,35.0
11000049437,,mobile,,10.0
11000049438,,mobile,,13.0
11000049439,947.0,mobile,,23.0
11000049440,,desktop,,55.0
11000049441,,tablet,,4.0
11000049442,731.0,desktop,,8.0
11000049443,1455.0,mobile,,30.0
11000049444,922.0,desktop,,51.0
11000049445,1456.0,desktop,,6.0
11000049446,868.0,mobile,,25.0
11000049447,579.0,desktop,,40.0
11000049448,544.0,mobile,,3.0
11000049449,603.0,mobile,,41.0
11000049450,277.0,tablet,,35.0
11000049451,,desktop,,45.0
11000049452,,mobile,,11.0
11000049453,854.0,desktop,,8.0
11000049454,780.0,mobile,,
11000049455,,mobile,,27.0
11000049456,535.0,mobile,,55.0
11000049457,102.0,mobile,,44.0
11000049458,,desktop,,38.0
11000049459,1265.0,mobile,,7.0
11000049460,1137.0,mobile,,26.0
11000049461,945.0,desktop,,18.0
11000049462,,mobile,,57.0
11000049463,415.0,mobile,,24.0
11000049464,1048.0,mobile,,55.0
11000049465,150.0,desktop,,14.0
11000049466,,mobile,,47.0
11000049467,,mobile,,25.0
11000049468,310.0,mobile,,44.0
11000049469,,desktop,,7.0
11000049470,,mobile,,9.0
11000049471,1059.0,desktop,,
11000049472,1067.0,mobile,,27.0
11000049473,,mobile,,14.0
11000049474,,mobile,,18.0
11000049475,1471.0,mobile,,14.0
11000049476,322.0,desktop,,54.0
11000049477,1391.0,mobile,,30.0
11000049478,434.0,desktop,,49.0
11000049479,435.0,desktop,,27.0
11000049480,,desktop,,
11000049481,,desktop,,40.0
11000049482,469.0,mobile,,22.0
11000049483,65.0,mobile,,14.0
11000049484,,mobile,,44.0
11000049485,384.0,mobile,,49.0
11000049486,763.0,mobile,,40.0
11000049487,,mobile,,35.0
11000049488,,mobile,,5.0
11000049489,727.0,mobile,,28.0
11000049490,208.0,mobile,,14.0
11000049491,,desktop,,39.0
11000049492,,desktop,,37.0
11000049493,1154.0,mobile,,51.0
11000049494,948.0,mobile,,44.0
11000049495,493.0,mobile,,13.0
11000049496,742.0,desktop,,47.0
11000049497,1040.0,desktop,,33.0
11000049498,58.0,mobile,,18.0
11000049499,1134.0,mobile,,39.0
11000049500,31.0,desktop,,8.0
11000049501,,mobile,,46.0
11000049502,,mobile,,4.0
11000049503,,mobile,,46.0
11000049504,721.0,mobile,,23.0
11000049505,,tablet,,23.0
11000049506,381.0,mobile,,6.0
11000049507,717.0,desktop,,20.0
11000049508,577.0,desktop,,45.0
11000049509,1209.0,desktop,,18.0
11000049510,,mobile,,48.0
11000049511,,mobile,,22.0
11000049512,,mobile,,30.0
11000049513,735.0,tablet,,39.0
11000049514,,desktop,,9.0
11000049515,494.0,mobile,,55.0
11000049516,1497.0,tablet,,12.0
11000049517,909.0,mobile,,42.0
11000049518,596.0,desktop,,35.0
11000049519,755.0,mobile,,22.0
11000049520,,mobile,,56.0
11000049521,,mobile,,15.0
11000049522,801.0,desktop,,41.0
11000049523,760.0,mobile,,38.0
11000049524,,mobile,,26.0
11000049525,529.0,mobile,,20.0
11000049526,,mobile,,6.0
11000049527,1365.0,desktop,,7.0
11000049528,997.0,mobile,,38.0
11000049529,,mobile,,25.0
11000049530,531.0,desktop,,60.0
11000049531,1171.0,desktop,,25.0
11000049532,,desktop,,33.0
11000049533,1011.0,desktop,,17.0
11000049534,984.0,desktop,,54.0
11000049535,1292.0,desktop,,33.0
11000049536,1237.0,mobile,,27.0
11000049537,,mobile,,
11000049538,318.0,tablet,,19.0
11000049539,619.0,mobile,,32.0
11000049540,615.0,mobile,,50.0
11000049541,,mobile,,36.0
11000049542,1248.0,desktop,,28.0
11000049543,1152.0,mobile,,2.0
11000049544,958.0,mobile,,56.0
11000049545,,mobile,,14.0
11000049546,1270.0,mobile,,11.0
11000049547,,mobile,,34.0
11000049548,1292.0,mobile,,2.0
11000049549,1045.0,mobile,,26.0
11000049550,,mobile,,18.0
11000049551,1142.0,mobile,,30.0
11000049552,,mobile,,59.0
11000049553,,mobile,,40.0
11000049554,,desktop,,31.0
11000049555,628.0,mobile,,23.0
11000049556,1348.0,mobile,,15.0
11000049557,,mobile,,48.0
11000049558,,mobile,,
11000049559,,desktop,,5.0
11000049560,745.0,mobile,,23.0
11000049561,,mobile,,27.0
11000049562,64.0,mobile,,14.0
11000049563,807.0,mobile,,4.0
11000049564,,desktop,,53.0
11000049565,708.0,mobile,,27.0
11000049566,994.0,desktop,,3.0
11000049567,249.0,mobile,,39.0
11000049568,934.0,mobile,,53.0
11000049569,356.0,mobile,,7.0
11000049570,1005.0,desktop,,7.0
11000049571,,mobile,,59.0
11000049572,,desktop,,36.0
11000049573,24.0,mobile,,53.0
11000049574,855.0,mobile,,2.0
11000049575,,mobile,,59.0
11000049576,,tablet,,
11000049577,120.0,mobile,,57.0
11000049578,,mobile,,50.0
11000049579,,mobile,,37.0
11000049580,1458.0,desktop,,23.0
11000049581,211.0,mobile,,23.0
11000049582,1331.0,tablet,,31.0
11000049583,1131.0,mobile,,55.0
11000049584,796.0,mobile,,54.0
11000049585,813.0,mobile,,25.0
11000049586,862.0,desktop,,
11000049587,1014.0,mobile,,38.0
11000049588,530.0,mobile,,53.0
11000049589,,mobile,,7.0
11000049590,1462.0,mobile,,3.0
11000049591,969.0,mobile,,23.0
11000049592,1328.0,mobile,,4.0
11000049593,565.0,mobile,,60.0
11000049594,968.0,tablet,,
11000049595,,mobile,,7.0
11000049596,954.0,mobile,,11.0
11000049597,,desktop,,9.0
11000049598,505.0,mobile,,53.0
11000049599,,mobile,,11.0
11000049600,,mobile,,
11000049601,333.0,tablet,,38.0
11000049602,998.0,tablet,,36.0
11000049603,1179.0,desktop,,14.0
11000049604,,mobile,,14.0
11000049605,324.0,desktop,,
11000049606,460.0,mobile,,
11000049607,,mobile,,12.0
11000049608,711.0,mobile,,29.0
11000049609,,desktop,,5.0
11000049610,1473.0,mobile,,54.0
11000049611,479.0,mobile,,51.0
11000049612,357.0,mobile,,28.0
11000049613,354.0,mobile,,30.0
11000049614,,desktop,,54.0
11000049615,538.0,mobile,,27.0
11000049616,,mobile,,28.0
11000049617,,mobile,,35.0
11000049618,1269.0,desktop,,32.0
11000049619,1140.0,mobile,,37.0
11000049620,14.0,desktop,,13.0
11000049621,,mobile,,5.0
11000049622,1001.0,mobile,,22.0
11000049623,830.0,mobile,,29.0
11000049624,573.0,tablet,,1.0
11000049625,586.0,desktop,,2.0
11000049626,,mobile,,15.0
11000049627,,desktop,,23.0
11000049628,1329.0,mobile,,40.0
11000049629,189.0,desktop,,59.0
11000049630,921.0,desktop,,38.0
11000049631,360.0,desktop,,7.0
11000049632,1040.0,mobile,,45.0
11000049633,,mobile,,23.0
11000049634,789.0,mobile,,10.0
11000049635,1163.0,mobile,,
11000049636,972.0,mobile,,31.0
11000049637,1457.0,mobile,,58.0
11000049638,1073.0,mobile,,49.0
11000049639,84.0,mobile,,3.0
11000049640,,mobile,,53.0
11000049641,,mobile,,32.0
11000049642,713.0,mobile,,38.0
11000049643,418.0,mobile,,42.0
11000049644,1299.0,desktop,,60.0
11000049645,743.0,mobile,,31.0
11000049646,694.0,mobile,,13.0
11000049647,844.0,mobile,,32.0
11000049648,,mobile,,31.0
11000049649,557.0,tablet,,53.0
11000049650,,mobile,,55.0
11000049651,1209.0,mobile,,2.0
11000049652,374.0,mobile,,17.0
11000049653,927.0,mobile,,53.0
11000049654,1368.0,desktop,,36.0
11000049655,376.0,mobile,,44.0
11000049656,162.0,mobile,,38.0
11000049657,,desktop,,30.0
11000049658,,tablet,,42.0
11000049659,957.0,desktop,,6.0
11000049660,170.0,desktop,,40.0
11000049661,710.0,mobile,,17.0
11000049662,416.0,mobile,,27.0
11000049663,849.0,mobile,,19.0
11000049664,949.0,mobile,,50.0
11000049665,1329.0,mobile,,24.0
11000049666,115.0,desktop,,34.0
11000049667,591.0,desktop,,52.0
11000049668,1397.0,mobile,,33.0
11000049669,1025.0,desktop,,21.0
11000049670,1121.0,tablet,,6.0
11000049671,913.0,mobile,,1.0
11000049672,122.0,desktop,,44.0
11000049673,336.0,desktop,,14.0
11000049674,19.0,desktop,,33.0
11000049675,1458.0,desktop,,5.0
11000049676,644.0,desktop,,
11000049677,70.0,mobile,,45.0
11000049678,770.0,mobile,,1.0
11000049679,,tablet,,14.0
11000049680,1186.0,desktop,,45.0
11000049681,767.0,mobile,,33.0
11000049682,1104.0,desktop,,45.0
11000049683,833.0,mobile,,59.0
11000049684,883.0,mobile,,
11000049685,1234.0,desktop,,60.0
11000049686,,tablet,,34.0
11000049687,,desktop,,35.0
11000049688,879.0,tablet,,6.0
11000049689,,mobile,,18.0
11000049690,966.0,desktop,,54.0
11000049691,,mobile,,7.0
11000049692,887.0,tablet,,51.0
11000049693,,mobile,,56.0
11000049694,,desktop,,7.0
11000049695,,mobile,,14.0
11000049696,,mobile,,45.0
11000049697,15.0,desktop,,10.0
11000049698,,mobile,,54.0
11000049699,160.0,mobile,,27.0
11000049700,1173.0,desktop,,31.0
11000049701,1146.0,mobile,,23.0
11000049702,,mobile,,29.0
11000049703,573.0,mobile,,23.0
11000049704,1414.0,mobile,,5.0
11000049705,209.0,tablet,,
11000049706,,mobile,,7.0
11000049707,238.0,mobile,,50.0
11000049708,609.0,mobile,,45.0
11000049709,1189.0,mobile,,18.0
11000049710,983.0,mobile,,53.0
11000049711,437.0,mobile,,
11000049712,1057.0,desktop,,10.0
11000049713,336.0,desktop,,31.0
11000049714,697.0,mobile,,39.0
11000049715,1319.0,mobile,,38.0
11000049716,290.0,mobile,,34.0
11000049717,244.0,desktop,,
11000049718,1190.0,mobile,,3.0
11000049719,,mobile,,57.0
11000049720,526.0,mobile,,7.0
11000049721,684.0,desktop,,14.0
11000049722,522.0,mobile,,22.0
11000049723,,mobile,,46.0
11000049724,,desktop,,19.0
11000049725,1469.0,desktop,,51.0
11000049726,1242.0,mobile,,58.0
11000049727,,mobile,,9.0
11000049728,398.0,mobile,,54.0
11000049729,1210.0,mobile,,22.0
11000049730,540.0,mobile,,49.0
11000049731,,mobile,,23.0
11000049732,383.0,mobile,,13.0
11000049733,,desktop,,33.0
11000049734,,mobile,,48.0
11000049735,895.0,mobile,,15.0
11000049736,587.0,mobile,,43.0
11000049737,,desktop,,52.0
11000049738,124.0,mobile,,22.0
11000049739,,mobile,,21.0
11000049740,,desktop,,48.0
11000049741,830.0,mobile,,9.0
11000049742,,mobile,,
11000049743,,mobile,,4.0
11000049744,,mobile,,43.0
11000049745,1149.0,mobile,,18.0
11000049746,747.0,mobile,,57.0
11000049747,807.0,desktop,,39.0
11000049748,1193.0,mobile,,16.0
11000049749,1073.0,mobile,,21.0
11000049750,1224.0,desktop,,19.0
11000049751,651.0,mobile,,27.0
11000049752,1042.0,mobile,,40.0
11000049753,1320.0,mobile,,
11000049754,,mobile,,
11000049755,1298.0,desktop,,3.0
11000049756,242.0,desktop,,1.0
11000049757,994.0,mobile,,39.0
11000049758,1398.0,desktop,,55.0
11000049759,709.0,mobile,,
11000049760,1036.0,mobile,,56.0
11000049761,853.0,desktop,,34.0
11000049762,489.0,mobile,,
11000049763,,mobile,,23.0
11000049764,427.0,mobile,,50.0
11000049765,1144.0,mobile,,28.0
11000049766,,mobile,,
11000049767,1112.0,mobile,,40.0
11000049768,862.0,mobile,,2.0
11000049769,,mobile,,55.0
11000049770,971.0,mobile,,26.0
11000049771,673.0,mobile,,4.0
11000049772,,tablet,,3.0
11000049773,1435.0,mobile,,19.0
11000049774,,mobile,,
11000049775,872.0,mobile,,6.0
11000049776,589.0,desktop,,51.0
11000049777,,mobile,,58.0
11000049778,546.0,desktop,,37.0
11000049779,839.0,mobile,,38.0
11000049780,89.0,mobile,,41.0
11000049781,1191.0,desktop,,14.0
11000049782,533.0,mobile,,15.0
11000049783,887.0,desktop,,18.0
11000049784,1258.0,tablet,,48.0
11000049785,441.0,mobile,,36.0
11000049786,1376.0,desktop,,51.0
11000049787,698.0,mobile,,31.0
11000049788,,mobile,,
11000049789,,mobile,,1.0
11000049790,986.0,mobile,,15.0
11000049791,1407.0,desktop,,23.0
11000049792,,mobile,,2.0
11000049793,574.0,desktop,,52.0
11000049794,659.0,mobile,,
11000049795,,desktop,,5.0
11000049796,103.0,mobile,,54.0
11000049797,907.0,mobile,,45.0
11000049798,737.0,desktop,,40.0
11000049799,,mobile,,53.0
11000049800,1283.0,mobile,,15.0
11000049801,860.0,mobile,,4.0
11000049802,525.0,mobile,,42.0
11000049803,,desktop,,33.0
11000049804,596.0,desktop,,2.0
11000049805,643.0,mobile,,25.0
11000049806,291.0,mobile,,22.0
11000049807,,tablet,,27.0
11000049808,,desktop,,44.0
11000049809,1370.0,mobile,,6.0
11000049810,,mobile,,21.0
11000049811,428.0,desktop,,55.0
11000049812,,desktop,,35.0
11000049813,1420.0,desktop,,60.0
