response_id,channel_sk,customer_id,score,response_date
13000001148,1,1169,7,2024-11-12 04:51:36
13000001149,1,634,9,2025-01-10 09:59:00
13000001150,2,209,9,2024-01-09 04:38:02
13000001151,1,1157,9,2024-12-10 10:57:06
13000001152,1,1258,8,2025-02-27 10:40:54
13000001153,1,663,0,2024-04-04 07:25:26
13000001154,1,785,8,2024-04-30 15:20:07
13000001155,2,267,8,2024-12-29 20:12:43
13000001156,1,655,6,2025-10-01 04:52:14
13000001157,1,757,7,2024-12-15 02:46:27
13000001158,1,1329,9,2025-08-01 00:45:49
13000001159,1,542,10,2025-05-20 08:33:22
13000001160,2,316,8,2024-02-16 09:06:15
13000001161,1,398,1,2025-07-24 03:40:39
13000001162,1,964,8,2025-06-20 00:44:31
13000001163,2,854,10,2024-11-16 10:31:27
13000001164,2,1065,7,2024-04-21 05:44:09
13000001165,1,359,9,2024-09-01 23:08:52
13000001166,1,174,4,2024-04-30 13:39:25
13000001167,1,1333,9,2025-01-01 15:47:41
13000001168,2,901,0,2024-05-22 02:42:30
13000001169,1,977,10,2024-04-29 15:36:13
13000001170,1,757,7,2025-05-24 11:32:29
13000001171,1,1029,9,2024-10-19 14:28:12
13000001172,1,904,8,2025-03-20 12:58:42
13000001173,1,716,5,2025-05-24 01:15:21
13000001174,2,1463,8,2025-02-10 17:49:48
13000001175,2,800,9,2025-02-03 14:15:47
13000001176,2,1366,8,2025-02-03 20:59:05
13000001177,1,1009,8,2024-09-27 21:19:25
13000001178,2,487,8,2025-09-16 19:03:46
13000001179,1,970,9,2024-06-05 18:24:12
13000001180,1,1127,10,2024-09-28 18:04:59
13000001181,1,22,6,2024-09-30 17:00:48
13000001182,1,1401,9,2024-12-12 11:47:16
13000001183,2,571,10,2024-04-09 03:58:24
13000001184,1,1061,7,2024-04-16 08:43:21
13000001185,1,143,8,2025-03-11 17:05:23
13000001186,1,712,1,2025-07-25 07:25:53
13000001187,1,649,6,2025-04-18 05:46:11
13000001188,1,317,8,2025-05-26 01:23:44
13000001189,2,16,7,2025-05-13 10:44:17
13000001190,2,175,9,2024-12-01 08:22:31
13000001191,2,694,5,2024-07-30 12:50:56
13000001192,1,1377,9,2024-08-19 11:59:55
13000001193,2,653,5,2024-03-11 21:53:13
13000001194,1,1328,8,2025-01-17 03:03:08
13000001195,1,850,8,2025-02-10 02:52:53
13000001196,2,1043,10,2024-03-25 16:36:06
13000001197,2,120,9,2024-06-08 14:22:21
13000001198,1,374,1,2024-06-25 23:46:32
13000001199,2,1023,10,2025-05-23 05:33:49
13000001200,1,1435,4,2024-08-29 04:47:21
13000001201,2,1022,4,2024-05-01 00:46:00
13000001202,2,397,5,2025-04-27 09:47:30
13000001203,1,539,1,2025-02-26 11:44:26
13000001204,2,662,7,2024-04-28 01:51:51
13000001205,2,413,7,2025-02-08 22:47:26
13000001206,1,978,7,2024-09-25 19:51:25
13000001207,1,94,8,2024-03-10 16:15:58
13000001208,2,593,9,2025-01-12 07:17:21
13000001209,1,3,10,2025-10-09 11:00:54
13000001210,1,986,9,2024-03-01 12:53:15
13000001211,1,1097,5,2025-07-22 21:09:21
13000001212,2,1298,8,2024-02-08 08:13:22
13000001213,2,968,0,2024-02-25 17:46:13
13000001214,2,256,10,2024-02-08 21:07:49
13000001215,2,165,7,2025-06-24 03:55:55
13000001216,2,74,8,2024-04-09 11:25:59
13000001217,1,610,9,2024-06-28 22:05:52
13000001218,1,1181,8,2024-07-05 02:13:24
13000001219,1,1198,7,2025-07-20 18:29:10
13000001220,2,383,9,2025-10-06 07:13:11
13000001221,1,327,4,2024-12-20 08:24:21
13000001222,1,1118,3,2025-05-23 03:25:20
13000001223,2,1093,5,2024-09-11 10:05:18
13000001224,1,348,10,2025-07-13 15:16:21
13000001225,1,988,9,2025-04-07 08:15:53
13000001226,1,1242,8,2024-07-08 18:48:29
13000001227,2,645,8,2024-02-19 04:06:01
13000001228,1,1068,7,2024-02-21 16:05:55
13000001229,1,523,9,2025-06-25 10:55:56
13000001230,1,624,0,2024-02-08 19:31:23
13000001231,2,705,6,2024-04-18 09:31:41
13000001232,2,12,3,2025-01-17 13:06:25
13000001233,1,748,9,2025-04-09 10:47:01
13000001234,2,922,9,2024-03-20 23:14:12
13000001235,2,637,7,2025-02-22 01:16:31
13000001236,2,1225,8,2025-02-24 11:36:08
13000001237,2,1336,3,2024-01-15 17:10:11
13000001238,1,1006,6,2025-01-28 21:11:36
13000001239,1,717,9,2024-10-13 20:55:37
13000001240,1,1117,5,2025-04-29 00:45:18
13000001241,1,547,7,2025-09-05 05:07:48
13000001242,2,1073,6,2024-04-06 12:58:00
13000001243,2,611,9,2025-09-03 17:51:00
13000001244,2,1315,7,2025-03-01 16:53:33
13000001245,2,881,10,2025-04-08 12:24:56
13000001246,1,475,7,2024-09-16 03:01:20
13000001247,1,1015,5,2025-04-29 00:12:37
13000001248,2,574,7,2024-06-11 07:03:48
13000001249,1,71,9,2024-04-25 15:35:44
13000001250,2,737,9,2025-09-26 13:22:49
13000001251,2,1060,4,2024-12-13 03:40:45
13000001252,2,1145,8,2024-04-14 04:40:22
13000001253,1,1256,10,2024-07-27 15:19:46
13000001254,2,1063,9,2025-07-06 11:41:41
13000001255,1,551,0,2025-02-12 02:23:55
13000001256,2,248,5,2025-01-11 09:29:04
13000001257,1,831,6,2024-06-30 18:08:16
13000001258,2,968,10,2024-04-17 04:15:01
13000001259,1,1010,3,2024-04-19 16:11:16
13000001260,2,509,10,2024-03-31 00:48:33
13000001261,2,767,8,2025-02-24 07:29:58
13000001262,1,795,8,2025-03-05 01:42:06
13000001263,1,712,8,2025-03-12 06:47:21
13000001264,1,273,9,2024-05-28 16:12:31
13000001265,1,818,6,2024-07-13 21:57:25
13000001266,2,513,6,2024-03-11 06:35:08
13000001267,2,1026,10,2024-05-24 23:37:12
13000001268,2,1347,8,2025-05-24 09:38:11
13000001269,1,258,2,2024-03-10 14:31:08
13000001270,1,1010,10,2025-04-01 03:13:30
13000001271,2,220,7,2024-10-07 01:18:12
13000001272,1,1048,8,2025-02-20 14:00:38
13000001273,1,1300,8,2024-02-24 00:20:03
13000001274,2,262,8,2025-04-07 08:09:04
13000001275,2,1141,10,2024-07-28 19:51:22
13000001276,2,1234,8,2024-01-24 22:46:08
13000001277,1,554,8,2024-12-26 16:11:21
13000001278,1,730,9,2024-05-23 21:59:24
13000001279,2,578,9,2024-04-15 10:44:23
13000001280,1,1133,8,2025-09-29 06:53:21
13000001281,1,272,9,2025-02-25 05:23:53
13000001282,1,705,7,2024-05-01 11:03:56
13000001283,2,1304,3,2025-07-19 11:40:40
13000001284,2,1274,5,2024-06-09 10:37:15
13000001285,1,38,1,2025-07-25 01:58:37
13000001286,2,1037,1,2024-11-29 23:59:34
13000001287,1,1438,10,2025-07-02 21:24:57
13000001288,1,621,9,2024-12-14 16:57:20
13000001289,1,177,7,2025-06-03 07:38:30
13000001290,2,1116,6,2024-02-06 13:16:08
13000001291,2,537,6,2024-02-28 17:16:56
13000001292,2,233,10,2025-03-21 21:26:47
13000001293,1,358,9,2025-05-20 16:40:10
13000001294,1,544,6,2024-09-22 07:26:58
13000001295,2,694,7,2025-01-19 12:01:56
13000001296,2,1267,6,2025-06-30 11:16:09
13000001297,1,491,10,2024-12-15 11:07:54
13000001298,1,536,10,2025-06-20 09:40:04
13000001299,1,403,6,2024-09-23 21:03:06
13000001300,1,856,9,2025-08-09 02:10:42
13000001301,2,184,7,2024-02-19 05:08:13
13000001302,1,349,10,2024-01-14 18:20:27
13000001303,1,356,4,2024-12-07 07:50:47
13000001304,2,818,8,2024-11-06 18:23:23
13000001305,2,1251,4,2024-09-12 04:20:42
13000001306,2,85,8,2025-10-02 19:54:27
13000001307,1,255,10,2025-01-22 09:51:55
13000001308,2,929,8,2025-03-30 18:16:53
13000001309,2,541,6,2024-09-25 22:33:24
13000001310,2,116,4,2025-08-30 19:52:05
13000001311,1,402,8,2025-04-11 04:31:41
13000001312,2,922,3,2024-04-29 04:01:45
13000001313,2,1484,6,2024-02-23 06:27:13
13000001314,1,986,1,2024-08-15 18:55:04
13000001315,1,155,6,2024-12-25 08:03:46
13000001316,1,138,7,2024-06-11 03:28:52
13000001317,1,556,9,2024-01-22 13:58:11
13000001318,1,401,6,2025-09-30 08:31:23
13000001319,2,267,0,2025-09-02 21:05:20
13000001320,1,776,6,2024-08-17 19:58:56
13000001321,1,186,7,2025-03-05 12:40:02
13000001322,1,1330,0,2024-02-10 19:10:09
13000001323,1,32,9,2024-01-26 03:58:31
13000001324,1,7,6,2024-10-29 21:16:05
13000001325,1,358,9,2024-01-28 20:36:13
13000001326,1,129,0,2024-03-11 01:11:45
13000001327,2,829,7,2025-06-23 15:49:31
13000001328,2,1129,9,2024-08-09 07:17:33
13000001329,1,1297,6,2025-02-12 08:13:38
13000001330,1,1001,10,2024-12-20 04:54:20
13000001331,2,1222,9,2024-03-07 20:34:40
13000001332,1,961,6,2024-04-28 15:48:46
13000001333,1,147,9,2024-08-06 12:41:07
13000001334,1,1439,9,2025-06-18 12:34:31
13000001335,2,880,10,2025-04-05 15:34:31
13000001336,2,208,10,2025-03-12 00:07:59
13000001337,2,1240,8,2024-08-29 09:35:46
13000001338,2,956,9,2025-08-26 08:22:52
13000001339,2,1212,3,2025-06-10 14:38:54
13000001340,1,112,9,2025-07-25 12:15:57
13000001341,1,999,10,2025-06-13 18:00:24
13000001342,1,1381,10,2025-03-18 18:10:10
13000001343,2,935,8,2024-09-17 23:04:19
13000001344,1,1412,10,2025-03-10 02:53:35
13000001345,1,296,7,2025-10-02 20:21:33
13000001346,1,933,3,2024-02-23 06:35:27
13000001347,1,954,9,2025-09-28 16:29:18
13000001348,2,269,7,2024-10-23 14:44:48
13000001349,2,281,5,2025-08-15 20:25:07
13000001350,2,359,8,2025-06-08 08:09:53
13000001351,1,492,9,2025-06-28 02:41:44
13000001352,2,489,5,2025-05-22 21:32:52
13000001353,2,386,7,2025-07-11 03:23:34
13000001354,1,1329,7,2025-08-21 20:00:52
13000001355,2,649,5,2024-02-26 09:14:13
13000001356,1,684,9,2025-05-17 20:46:38
13000001357,2,928,8,2025-09-29 17:56:08
13000001358,1,1096,5,2025-05-25 01:13:34
13000001359,1,546,10,2025-06-25 13:27:06
13000001360,1,121,10,2024-03-24 09:02:26
13000001361,2,400,10,2024-06-16 09:42:27
13000001362,1,383,10,2024-01-28 07:10:04
13000001363,1,518,9,2024-05-11 22:42:44
13000001364,2,1130,9,2025-03-15 17:55:49
13000001365,2,921,5,2025-09-13 22:28:57
13000001366,1,42,8,2024-09-20 04:12:49
13000001367,1,1459,2,2024-07-26 01:56:46
13000001368,2,1172,0,2025-09-22 14:44:00
13000001369,1,300,7,2025-09-04 21:17:17
13000001370,2,23,10,2024-02-25 21:48:03
13000001371,1,321,5,2025-09-08 16:52:19
13000001372,1,426,8,2024-12-26 06:44:16
13000001373,2,594,9,2025-07-16 03:49:14
13000001374,2,1483,9,2024-07-09 21:43:11
13000001375,1,1003,9,2025-10-08 20:33:14
13000001376,2,457,5,2025-05-26 19:47:36
13000001377,1,746,9,2024-03-03 14:26:09
13000001378,2,150,9,2024-06-17 06:57:15
13000001379,1,1313,8,2024-05-13 11:11:19
13000001380,2,1087,10,2024-06-28 20:07:39
13000001381,1,835,9,2025-05-22 16:05:42
13000001382,2,1149,3,2025-02-02 18:29:42
13000001383,2,587,9,2024-05-16 16:02:53
13000001384,1,257,7,2025-02-18 06:49:53
13000001385,1,1127,0,2024-11-28 06:41:11
13000001386,1,1332,8,2025-08-02 20:13:41
13000001387,1,961,0,2025-10-12 20:26:52
13000001388,2,85,9,2025-02-06 09:04:12
13000001389,2,461,8,2025-09-20 20:46:00
13000001390,2,302,4,2024-04-24 19:51:09
13000001391,1,1239,9,2025-06-10 12:07:35
13000001392,2,633,10,2025-05-15 21:35:10
13000001393,2,1475,9,2024-09-02 08:46:20
13000001394,1,1377,9,2025-08-15 12:09:38
13000001395,1,719,3,2024-06-04 17:21:27
13000001396,1,390,7,2024-12-12 04:42:27
13000001397,1,541,3,2025-07-31 20:13:59
13000001398,1,1181,7,2024-08-02 10:11:56
13000001399,1,1022,7,2025-01-25 19:16:04
13000001400,1,485,7,2024-12-18 05:47:17
13000001401,1,1011,7,2024-02-12 03:50:49
13000001402,1,771,6,2024-12-27 01:27:11
13000001403,2,478,0,2025-09-12 23:09:24
13000001404,2,529,5,2024-07-09 10:47:37
13000001405,1,73,10,2024-04-29 11:09:57
13000001406,1,615,5,2025-09-15 09:03:20
13000001407,2,1048,5,2025-04-22 23:37:30
13000001408,1,1292,3,2024-05-17 05:18:10
13000001409,1,1429,10,2024-12-08 18:55:30
13000001410,1,1353,9,2024-11-01 03:43:32
13000001411,1,1322,8,2025-02-18 15:01:09
13000001412,1,325,7,2024-02-07 02:31:06
13000001413,1,1004,7,2025-03-15 14:11:47
13000001414,2,509,9,2025-07-02 23:12:58
13000001415,1,1498,8,2024-11-03 03:48:44
13000001416,2,166,4,2025-02-28 16:00:00
13000001417,2,971,8,2025-09-04 13:04:02
13000001418,2,1301,8,2025-07-05 07:41:03
13000001419,2,573,9,2025-10-07 17:17:46
13000001420,2,730,7,2024-08-03 06:25:42
13000001421,2,650,9,2025-03-11 03:43:37
13000001422,1,873,9,2024-10-07 09:17:43
13000001423,2,658,9,2025-10-05 20:30:40
13000001424,2,991,1,2024-09-03 15:23:50
13000001425,2,106,3,2025-10-03 09:48:56
13000001426,2,270,10,2025-09-08 02:21:08
13000001427,1,833,6,2025-03-16 12:00:17
13000001428,1,604,6,2024-08-23 13:50:08
13000001429,2,1051,7,2024-09-13 22:14:23
13000001430,2,212,10,2025-10-04 11:19:16
13000001431,1,1149,8,2024-02-16 09:51:16
13000001432,2,456,8,2024-09-25 11:20:59
13000001433,2,859,7,2025-04-26 11:57:07
13000001434,2,728,5,2024-12-10 09:49:15
13000001435,1,1062,9,2024-07-14 16:00:14
13000001436,1,995,7,2024-06-11 14:25:13
13000001437,1,1173,8,2025-05-04 12:02:13
13000001438,1,1375,4,2024-08-03 15:36:16
13000001439,2,1073,3,2024-06-03 04:46:39
13000001440,1,767,7,2025-09-30 01:03:53
13000001441,2,969,8,2025-04-06 20:07:32
13000001442,2,466,10,2025-03-03 11:23:47
13000001443,1,658,6,2025-03-07 20:21:33
13000001444,2,503,1,2024-10-23 09:48:01
13000001445,2,810,0,2025-07-12 04:11:46
13000001446,2,1161,7,2024-04-27 08:43:48
13000001447,2,373,7,2024-04-02 11:30:22
13000001448,1,467,6,2024-04-02 17:16:19
13000001449,1,165,8,2024-10-06 05:42:05
13000001450,2,1212,7,2025-06-29 08:30:36
13000001451,1,237,5,2025-03-01 03:13:21
13000001452,2,447,10,2024-08-25 17:48:00
13000001453,1,272,3,2025-03-14 03:19:16
13000001454,2,690,7,2025-01-09 10:48:54
13000001455,1,254,7,2024-02-11 02:11:43
13000001456,2,639,8,2024-08-20 02:13:50
13000001457,2,1257,10,2024-11-14 09:19:16
13000001458,2,1322,7,2024-10-29 03:39:11
13000001459,2,1418,9,2025-02-14 22:42:08
13000001460,1,1163,5,2025-09-08 18:08:02
13000001461,1,1237,7,2024-12-03 08:09:15
13000001462,1,1313,10,2024-11-24 23:28:11
13000001463,2,558,7,2024-07-13 04:59:13
13000001464,2,806,8,2025-04-07 20:33:40
13000001465,1,362,9,2024-06-05 01:48:08
13000001466,1,8,7,2025-06-16 19:49:42
13000001467,2,54,5,2024-11-22 23:26:31
13000001468,2,554,3,2024-03-30 09:29:20
13000001469,1,1409,9,2025-03-14 14:45:27
13000001470,2,259,6,2024-10-05 12:26:22
13000001471,1,1397,9,2024-04-05 20:53:59
13000001472,2,1378,10,2025-05-22 22:00:59
13000001473,2,1170,8,2024-09-24 02:05:17
13000001474,2,224,10,2025-08-29 12:13:48
13000001475,1,1127,7,2024-10-30 12:44:16
13000001476,2,1321,9,2024-06-03 20:45:33
13000001477,2,1371,6,2024-10-30 02:45:22
13000001478,1,726,8,2024-07-16 08:38:56
13000001479,2,874,4,2024-12-05 03:16:10
13000001480,2,370,5,2024-11-19 21:08:52
13000001481,1,712,9,2024-04-02 13:50:45
13000001482,2,1315,9,2024-12-17 06:49:56
13000001483,2,1494,6,2024-04-13 18:31:00
13000001484,1,578,8,2024-04-30 06:29:45
13000001485,2,380,8,2025-07-21 03:49:23
13000001486,1,969,7,2024-11-14 03:12:44
13000001487,2,233,7,2024-07-23 18:23:46
13000001488,2,1027,7,2024-02-04 10:22:02
13000001489,1,130,10,2025-07-04 01:26:27
13000001490,1,688,10,2025-10-07 09:04:32
13000001491,2,415,7,2024-10-29 03:34:43
13000001492,2,691,1,2024-09-08 16:35:26
13000001493,1,254,9,2024-05-18 13:02:00
13000001494,1,966,10,2025-04-15 23:01:38
13000001495,2,516,9,2025-09-16 22:40:08
13000001496,1,40,6,2024-03-04 08:51:52
13000001497,2,28,9,2025-05-02 09:09:02
13000001498,2,464,8,2024-02-12 13:21:39
13000001499,1,1244,10,2024-10-28 07:21:21
13000001500,2,904,10,2025-04-08 02:57:04
13000001501,1,371,8,2025-07-19 06:29:29
13000001502,2,385,9,2024-12-14 15:30:06
13000001503,1,655,7,2025-03-11 02:58:24
13000001504,2,973,10,2024-09-09 04:42:04
13000001505,1,159,3,2025-03-14 15:24:47
13000001506,2,325,9,2024-02-19 15:33:25
13000001507,1,908,7,2024-05-11 12:16:11
13000001508,1,1022,10,2024-05-12 13:39:33
13000001509,2,410,10,2024-07-31 07:46:04
13000001510,2,743,8,2024-06-23 18:56:10
13000001511,1,937,8,2025-04-22 14:34:32
13000001512,1,1301,10,2025-03-21 21:06:34
13000001513,1,1313,5,2024-10-19 12:37:19
13000001514,2,1245,10,2025-06-10 06:43:38
13000001515,1,519,10,2024-08-20 01:30:57
13000001516,1,832,0,2025-02-13 21:40:10
13000001517,1,37,2,2024-04-30 11:45:06
13000001518,2,602,10,2025-05-24 00:02:27
13000001519,2,621,2,2024-12-26 00:18:23
13000001520,2,369,8,2024-05-03 21:22:38
13000001521,2,890,7,2024-11-18 05:43:03
13000001522,1,334,8,2024-09-17 05:08:57
13000001523,1,347,8,2024-12-16 13:14:04
13000001524,1,1138,10,2024-05-13 04:55:15
13000001525,1,1271,8,2024-05-14 06:59:36
13000001526,1,509,4,2025-09-16 15:55:24
13000001527,1,1409,7,2024-02-17 05:09:03
13000001528,2,875,6,2024-04-10 16:13:44
13000001529,2,867,8,2025-01-30 15:40:38
13000001530,1,111,5,2024-11-24 06:27:05
13000001531,1,1486,8,2025-03-26 19:39:50
13000001532,2,1084,10,2025-08-19 19:42:56
13000001533,2,780,8,2025-04-07 21:24:42
13000001534,1,1037,1,2024-12-19 18:45:51
13000001535,1,592,5,2024-02-21 23:20:43
13000001536,1,1010,10,2025-09-18 20:55:25
13000001537,1,1292,3,2025-05-12 07:07:07
13000001538,1,594,5,2024-03-09 22:49:36
13000001539,1,1453,9,2024-04-05 12:04:19
13000001540,1,119,10,2024-02-14 06:15:50
13000001541,2,488,1,2024-08-30 07:30:09
13000001542,2,32,3,2025-04-05 12:11:23
13000001543,1,1340,3,2024-04-14 12:17:44
13000001544,1,783,9,2024-11-21 20:03:58
13000001545,2,72,8,2024-12-16 05:11:55
13000001546,2,403,2,2024-08-04 11:25:19
13000001547,2,890,9,2024-01-16 01:20:49
13000001548,2,992,8,2024-09-19 12:23:09
13000001549,2,538,6,2024-12-21 02:47:30
13000001550,1,262,9,2024-04-17 01:18:01
13000001551,2,1256,8,2025-09-06 08:32:58
13000001552,1,704,9,2025-03-27 16:48:20
13000001553,2,417,9,2025-04-02 01:24:23
13000001554,1,984,9,2025-06-26 02:35:43
13000001555,1,768,7,2025-05-18 11:35:22
13000001556,1,615,9,2025-09-08 10:36:39
13000001557,1,995,6,2024-08-09 21:05:38
13000001558,2,56,6,2025-03-26 17:57:55
13000001559,1,1440,7,2024-08-09 10:42:07
13000001560,1,832,8,2025-08-02 16:43:52
13000001561,2,217,10,2024-12-10 11:08:52
13000001562,2,1323,9,2024-08-22 15:49:27
13000001563,1,803,8,2025-02-12 14:42:07
13000001564,1,512,10,2025-01-08 10:12:25
13000001565,2,952,10,2024-09-03 05:40:52
13000001566,1,1433,10,2025-02-13 01:45:35
13000001567,2,824,9,2025-05-10 06:32:58
13000001568,1,384,7,2024-12-07 19:03:15
13000001569,2,1029,8,2024-09-10 06:53:28
13000001570,2,297,8,2025-02-28 18:17:37
13000001571,1,1101,6,2025-05-04 03:20:57
13000001572,2,464,2,2024-04-10 20:04:31
13000001573,1,727,7,2024-11-01 20:08:00
13000001574,1,71,8,2024-02-07 16:00:36
13000001575,2,520,8,2024-04-01 15:03:18
13000001576,1,930,9,2025-01-09 13:00:08
13000001577,1,447,8,2025-05-03 22:52:56
13000001578,1,900,8,2024-11-21 03:34:24
13000001579,1,304,8,2025-04-11 19:29:40
13000001580,2,954,8,2025-09-11 19:54:54
13000001581,1,765,5,2025-05-07 14:26:36
13000001582,1,731,5,2025-09-02 17:40:41
13000001583,1,938,7,2025-09-23 03:42:04
13000001584,1,105,3,2025-07-28 10:31:24
13000001585,1,1346,7,2025-08-25 02:21:03
13000001586,2,563,5,2024-07-30 11:19:42
13000001587,1,41,7,2025-05-11 11:34:31
13000001588,1,947,7,2024-04-08 04:30:49
13000001589,2,1259,9,2024-07-17 22:21:58
13000001590,1,110,7,2025-01-02 11:17:50
13000001591,2,375,6,2024-06-11 12:31:55
13000001592,1,229,5,2025-01-23 18:01:22
13000001593,1,425,8,2024-08-25 05:40:01
13000001594,2,1452,9,2025-02-03 15:10:20
13000001595,1,366,10,2025-02-25 12:37:45
13000001596,2,983,9,2024-10-09 22:06:00
13000001597,2,1418,10,2024-10-10 22:43:57
13000001598,1,943,10,2025-01-30 07:40:21
13000001599,1,1162,10,2025-07-07 10:39:12
13000001600,2,117,10,2024-02-24 03:36:46
13000001601,1,68,9,2024-06-13 12:05:49
13000001602,1,763,10,2025-08-08 10:56:28
13000001603,1,45,8,2024-01-23 08:47:33
13000001604,1,930,10,2024-05-15 23:44:21
13000001605,1,743,3,2024-03-18 19:03:20
13000001606,2,578,7,2025-03-17 16:49:30
13000001607,2,1409,8,2025-03-15 23:12:36
13000001608,2,831,9,2024-08-28 11:19:06
13000001609,2,862,9,2025-04-04 00:46:52
13000001610,1,391,5,2024-03-05 08:41:09
13000001611,1,1044,9,2024-06-19 14:45:19
13000001612,2,539,8,2024-10-04 05:42:25
13000001613,2,758,8,2025-02-05 20:01:31
13000001614,2,616,5,2024-04-07 02:46:36
13000001615,1,1281,8,2025-05-09 15:46:34
13000001616,2,1029,9,2025-07-10 03:36:42
13000001617,1,160,10,2025-09-17 19:16:32
13000001618,2,1004,9,2024-11-27 00:08:36
13000001619,2,522,9,2024-11-03 11:08:17
13000001620,1,474,8,2025-07-02 05:12:24
13000001621,2,809,3,2024-07-29 05:23:37
13000001622,2,1000,6,2025-01-27 03:46:03
13000001623,1,657,10,2024-08-04 12:35:50
13000001624,1,1183,8,2025-03-28 11:02:30
13000001625,2,549,9,2025-09-22 14:07:40
13000001626,1,1483,10,2024-02-11 16:46:02
13000001627,1,958,8,2024-06-05 11:36:49
13000001628,2,13,10,2024-07-06 01:35:29
13000001629,1,810,10,2025-08-22 11:48:20
13000001630,1,1336,5,2024-07-17 18:00:23
13000001631,1,672,5,2024-04-11 04:10:08
13000001632,1,445,8,2024-07-16 14:14:41
13000001633,2,1127,6,2025-05-31 10:43:41
13000001634,1,604,8,2024-10-07 17:53:50
13000001635,1,433,7,2025-01-12 08:08:40
13000001636,1,1234,5,2025-10-03 13:53:08
13000001637,1,70,6,2024-06-15 17:28:27
13000001638,1,540,9,2025-08-24 04:58:43
13000001639,1,606,6,2025-02-24 11:13:36
13000001640,2,1351,9,2025-03-03 08:22:50
13000001641,1,714,10,2025-01-06 04:29:25
13000001642,2,1011,7,2024-11-24 19:56:41
13000001643,2,349,10,2025-04-09 00:52:11
13000001644,2,422,9,2024-02-10 13:26:18
13000001645,2,972,8,2024-03-27 15:41:57
13000001646,2,1008,8,2024-09-01 14:05:08
13000001647,1,14,2,2024-11-25 23:08:34
13000001648,1,1124,7,2024-06-20 00:17:34
13000001649,2,976,9,2024-11-17 04:05:47
13000001650,1,1434,8,2025-02-21 20:25:45
13000001651,2,1388,7,2024-09-04 20:34:17
13000001652,2,1326,9,2025-05-19 06:10:52
13000001653,1,1296,8,2025-08-14 19:57:19
13000001654,1,1414,7,2025-09-06 05:34:44
13000001655,2,751,7,2024-03-12 04:12:55
13000001656,2,825,10,2024-10-13 20:58:58
13000001657,2,1199,8,2024-12-25 15:22:03
13000001658,1,955,7,2024-09-21 21:45:43
13000001659,2,433,7,2024-08-29 05:17:33
13000001660,1,1431,5,2024-03-01 19:41:38
13000001661,1,1274,6,2025-10-04 11:01:41
13000001662,1,1323,2,2024-01-14 01:42:50
13000001663,1,712,3,2024-05-13 14:26:45
13000001664,1,62,10,2024-10-05 06:04:05
13000001665,2,269,4,2024-11-19 12:17:28
13000001666,1,1214,8,2024-10-11 01:58:45
13000001667,2,242,4,2025-02-25 18:58:58
13000001668,1,118,8,2024-06-30 22:27:13
13000001669,1,375,9,2025-02-15 06:44:44
13000001670,2,597,7,2025-03-02 11:29:48
13000001671,1,928,8,2025-07-11 06:08:19
13000001672,2,388,9,2024-02-02 09:03:48
13000001673,1,1141,6,2024-04-26 22:10:46
13000001674,2,1358,8,2025-04-13 08:50:20
13000001675,2,882,8,2024-02-26 15:20:21
13000001676,1,402,7,2025-08-02 07:06:39
13000001677,1,542,9,2024-02-29 03:42:12
13000001678,1,901,9,2024-11-29 11:32:25
13000001679,1,386,7,2024-06-14 10:02:43
13000001680,2,1359,7,2025-03-29 12:46:53
13000001681,1,371,9,2024-06-17 20:00:18
13000001682,1,511,7,2024-06-26 09:32:42
13000001683,1,852,9,2024-07-17 20:39:04
13000001684,1,668,9,2025-08-04 20:27:28
13000001685,2,999,8,2025-08-31 14:05:33
13000001686,1,380,10,2024-09-20 08:21:53
13000001687,2,1485,1,2025-01-17 19:49:47
13000001688,1,1302,8,2024-03-23 14:08:55
13000001689,1,1319,6,2025-04-20 01:29:36
13000001690,1,196,7,2024-01-15 10:14:14
13000001691,2,343,6,2025-09-28 15:08:27
13000001692,2,518,9,2024-12-30 02:10:09
13000001693,2,414,9,2024-03-18 13:14:34
13000001694,2,415,9,2025-06-16 22:24:11
13000001695,1,1372,8,2025-08-11 08:16:15
13000001696,1,995,7,2024-03-16 01:41:15
13000001697,1,487,3,2025-07-07 07:41:47
13000001698,1,279,8,2024-03-09 13:10:13
13000001699,1,1176,8,2024-05-08 08:31:28
13000001700,2,1166,9,2024-11-28 06:30:59
13000001701,2,996,8,2024-10-01 04:17:17
13000001702,1,746,5,2024-06-02 01:53:58
13000001703,1,1048,7,2025-09-27 14:54:10
13000001704,2,1042,4,2024-01-09 16:42:49
13000001705,1,433,7,2025-08-30 04:27:01
13000001706,1,671,10,2025-06-18 22:48:56
13000001707,1,347,10,2025-08-29 13:27:02
13000001708,1,878,1,2024-09-01 03:07:10
13000001709,1,1432,2,2024-01-29 03:38:59
13000001710,2,160,8,2025-08-27 03:29:32
13000001711,1,339,9,2025-05-28 19:08:41
13000001712,1,119,1,2025-04-25 05:35:26
13000001713,2,462,9,2024-11-05 14:14:44
13000001714,1,744,7,2025-08-03 09:04:04
13000001715,2,760,6,2024-03-28 09:10:20
13000001716,2,189,7,2024-07-25 08:45:57
13000001717,1,720,7,2024-04-26 15:01:51
13000001718,2,1034,9,2024-09-03 23:37:16
13000001719,2,1346,3,2025-08-06 03:56:08
13000001720,1,1281,8,2025-09-02 08:14:40
13000001721,1,463,4,2024-12-25 14:52:21
